timestep,body_id,id,x,y,z
160000.0,2.0,10.0,10.3668,0.861145,0.351999
160000.0,2.0,11.0,9.38238,0.687677,0.381642
160000.0,2.0,12.0,9.01561,-0.173468,0.0296423
160000.0,2.0,13.0,9.63322,-0.861145,-0.351999
160000.0,2.0,14.0,10.0,5.07531e-17,-1.58603e-18
170000.0,1.0,1.0,0.53513,0.105648,0.838137
170000.0,1.0,2.0,0.816473,0.577379,0.00248429
170000.0,1.0,3.0,0.281342,0.471731,-0.835653
170000.0,1.0,4.0,-0.53513,-0.105648,-0.838137
170000.0,1.0,5.0,-0.816473,-0.577379,-0.00248429
170000.0,1.0,6.0,-0.281342,-0.471731,0.835653
170000.0,1.0,7.0,-9.4369e-17,9.4369e-17,0.0
170000.0,2.0,8.0,10.5747,-0.715082,-0.397984
170000.0,2.0,9.0,10.9927,0.116424,-0.0320867
170000.0,2.0,10.0,10.418,0.831505,0.365897
170000.0,2.0,11.0,9.42531,0.715082,0.397984
170000.0,2.0,12.0,9.00732,-0.116424,0.0320867
170000.0,2.0,13.0,9.58201,-0.831505,-0.365897
170000.0,2.0,14.0,10.0,5.39251e-17,-1.68516e-18
180000.0,1.0,1.0,0.496049,0.133647,0.857947
180000.0,1.0,2.0,0.834956,0.55013,0.0143339
180000.0,1.0,3.0,0.338907,0.416483,-0.843614
180000.0,1.0,4.0,-0.496049,-0.133647,-0.857947
180000.0,1.0,5.0,-0.834956,-0.55013,-0.0143339
180000.0,1.0,6.0,-0.338907,-0.416483,0.843614
180000.0,1.0,7.0,-9.99201e-17,9.99201e-17,0.0
180000.0,2.0,8.0,10.5303,-0.740344,-0.413156
180000.0,2.0,9.0,10.9977,0.0585622,-0.0346347
180000.0,2.0,10.0,10.4674,0.798907,0.378521
180000.0,2.0,11.0,9.46972,0.740344,0.413156
180000.0,2.0,12.0,9.00232,-0.0585622,0.0346347
180000.0,2.0,13.0,9.53259,-0.798907,-0.378521
180000.0,2.0,14.0,10.0,5.70972e-17,-1.78429e-18
190000.0,1.0,1.0,0.45768,0.162962,0.874055
190000.0,1.0,2.0,0.852581,0.521828,0.0283193
190000.0,1.0,3.0,0.3949,0.358866,-0.845736
190000.0,1.0,4.0,-0.45768,-0.162962,-0.874055
190000.0,1.0,5.0,-0.852581,-0.521828,-0.0283193
190000.0,1.0,6.0,-0.3949,-0.358866,0.845736
190000.0,1.0,7.0,-1.05471e-16,1.05471e-16,0.0
190000.0,2.0,8.0,10.4845,-0.76344,-0.42713
190000.0,2.0,9.0,10.9993,8.44608e-05,-0.0372793
190000.0,2.0,10.0,10.5148,0.763525,0.38985
190000.0,2.0,11.0,9.51552,0.76344,0.42713
190000.0,2.0,12.0,9.0007,-8.44608e-05,0.0372793
190000.0,2.0,13.0,9.48517,-0.763525,-0.38985
190000.0,2.0,14.0,10.0,6.02692e-17,-1.88341e-18
200000.0,1.0,1.0,0.420281,0.193368,0.886551
200000.0,1.0,2.0,0.869136,0.492565,0.0445236
200000.0,1.0,3.0,0.448855,0.299197,-0.842027
200000.0,1.0,4.0,-0.420281,-0.193368,-0.886551
200000.0,1.0,5.0,-0.869136,-0.492565,-0.0445236
200000.0,1.0,6.0,-0.448855,-0.299197,0.842027
200000.0,1.0,7.0,-1.11022e-16,1.11022e-16,0.0
200000.0,2.0,8.0,10.4374,-0.784342,-0.43988
200000.0,2.0,9.0,10.9975,-0.0587947,-0.04001
200000.0,2.0,10.0,10.5601,0.725548,0.39987
200000.0,2.0,11.0,9.56261,0.784342,0.43988
200000.0,2.0,12.0,9.00253,0.0587947,0.04001
200000.0,2.0,13.0,9.43992,-0.725548,-0.39987
200000.0,2.0,14.0,10.0,6.34413e-17,-1.98254e-18
210000.0,1.0,1.0,0.384084,0.224642,0.895553
210000.0,1.0,2.0,0.884402,0.462452,0.06301
210000.0,1.0,3.0,0.500318,0.23781,-0.832543
210000.0,1.0,4.0,-0.384084,-0.224642,-0.895553
210000.0,1.0,5.0,-0.884402,-0.462452,-0.06301
210000.0,1.0,6.0,-0.500318,-0.23781,0.832543
210000.0,1.0,7.0,-1.16573e-16,1.16573e-16,0.0
210000.0,2.0,8.0,10.3891,-0.803022,-0.451385
210000.0,2.0,9.0,10.9921,-0.117848,-0.042812
210000.0,2.0,10.0,10.603,0.685174,0.408573
210000.0,2.0,11.0,9.61089,0.803022,0.451385
210000.0,2.0,12.0,9.00789,0.117848,0.042812
210000.0,2.0,13.0,9.397,-0.685174,-0.408573
210000.0,2.0,14.0,10.0,6.66134e-17,-2.08167e-18
220000.0,1.0,1.0,0.3493,0.256561,0.901202
220000.0,1.0,2.0,0.898155,0.431616,0.0838198
220000.0,1.0,3.0,0.548855,0.175055,-0.817383
220000.0,1.0,4.0,-0.3493,-0.256561,-0.901202
220000.0,1.0,5.0,-0.898155,-0.431616,-0.0838198
220000.0,1.0,6.0,-0.548855,-0.175055,0.817383
220000.0,1.0,7.0,-1.22125e-16,1.22125e-16,0.0
220000.0,2.0,8.0,10.3397,-0.819446,-0.461622
220000.0,2.0,9.0,10.9832,-0.176836,-0.0456666
220000.0,2.0,10.0,10.6435,0.642609,0.415956
220000.0,2.0,11.0,9.66027,0.819446,0.461622
220000.0,2.0,12.0,9.01682,0.176836,0.0456666
220000.0,2.0,13.0,9.35655,-0.642609,-0.415956
220000.0,2.0,14.0,10.0,6.97854e-17,-2.1808e-18
230000.0,1.0,1.0,0.316113,0.288908,0.903662
230000.0,1.0,2.0,0.910164,0.400199,0.10697
230000.0,1.0,3.0,0.594051,0.111291,-0.796692
230000.0,1.0,4.0,-0.316113,-0.288908,-0.903662
230000.0,1.0,5.0,-0.910164,-0.400199,-0.10697
230000.0,1.0,6.0,-0.594051,-0.111291,0.796692
230000.0,1.0,7.0,-1.27676e-16,1.27676e-16,0.0
230000.0,2.0,8.0,10.2893,-0.833578,-0.470573
230000.0,2.0,9.0,10.9707,-0.235514,-0.0485513
230000.0,2.0,10.0,10.6813,0.598065,0.422022
230000.0,2.0,11.0,9.71068,0.833578,0.470573
230000.0,2.0,12.0,9.02934,0.235514,0.0485513
230000.0,2.0,13.0,9.31867,-0.598065,-0.422022
230000.0,2.0,14.0,10.0,7.29575e-17,-2.27992e-18
240000.0,1.0,1.0,0.28468,0.321472,0.903113
240000.0,1.0,2.0,0.9202,0.368359,0.132453
240000.0,1.0,3.0,0.635519,0.0468871,-0.77066
240000.0,1.0,4.0,-0.28468,-0.321472,-0.903113
240000.0,1.0,5.0,-0.9202,-0.368359,-0.132453
240000.0,1.0,6.0,-0.635519,-0.0468871,0.77066
240000.0,1.0,7.0,-1.33227e-16,1.33227e-16,0.0
240000.0,2.0,8.0,10.238,-0.845378,-0.478219
240000.0,2.0,9.0,10.9545,-0.293625,-0.05144
240000.0,2.0,10.0,10.7165,0.551753,0.426779
240000.0,2.0,11.0,9.762,0.845378,0.478219
240000.0,2.0,12.0,9.04546,0.293625,0.05144
240000.0,2.0,13.0,9.28346,-0.551753,-0.426779
240000.0,2.0,14.0,10.0,7.61296e-17,-2.37905e-18
250000.0,1.0,1.0,0.255134,0.354051,0.899753
250000.0,1.0,2.0,0.928034,0.33627,0.160234
250000.0,1.0,3.0,0.672901,-0.0177809,-0.739519
250000.0,1.0,4.0,-0.255134,-0.354051,-0.899753
250000.0,1.0,5.0,-0.928034,-0.33627,-0.160234
250000.0,1.0,6.0,-0.672901,0.0177809,0.739519
250000.0,1.0,7.0,-1.38778e-16,1.38778e-16,0.0
250000.0,2.0,8.0,10.1858,-0.854801,-0.484541
250000.0,2.0,9.0,10.9348,-0.350914,-0.0543036
250000.0,2.0,10.0,10.749,0.503887,0.430237
250000.0,2.0,11.0,9.81416,0.854801,0.484541
250000.0,2.0,12.0,9.06517,0.350914,0.0543036
250000.0,2.0,13.0,9.25101,-0.503887,-0.430237
250000.0,2.0,14.0,10.0,7.93016e-17,-2.47818e-18
260000.0,1.0,1.0,0.227576,0.386451,0.893792
260000.0,1.0,2.0,0.933445,0.304114,0.190251
260000.0,1.0,3.0,0.705868,-0.0823368,-0.703541
260000.0,1.0,4.0,-0.227576,-0.386451,-0.893792
260000.0,1.0,5.0,-0.933445,-0.304114,-0.190251
260000.0,1.0,6.0,-0.705868,0.0823368,0.703541
260000.0,1.0,7.0,-1.44329e-16,1.44329e-16,0.0
260000.0,2.0,8.0,10.1329,-0.861797,-0.489523
260000.0,2.0,9.0,10.9116,-0.407119,-0.0571103
260000.0,2.0,10.0,10.7786,0.454678,0.432412
260000.0,2.0,11.0,9.86706,0.861797,0.489523
260000.0,2.0,12.0,9.08841,0.407119,0.0571103
260000.0,2.0,13.0,9.22136,-0.454678,-0.432412
260000.0,2.0,14.0,10.0,8.24737e-17,-2.5773e-18
270000.0,1.0,1.0,0.202086,0.418494,0.885451
270000.0,1.0,2.0,0.936216,0.27209,0.222413
270000.0,1.0,3.0,0.73413,-0.146405,-0.663038
270000.0,1.0,4.0,-0.202086,-0.418494,-0.885451
270000.0,1.0,5.0,-0.936216,-0.27209,-0.222413
270000.0,1.0,6.0,-0.73413,0.146405,0.663038
270000.0,1.0,7.0,-1.4988e-16,1.4988e-16,0.0
270000.0,2.0,8.0,10.0794,-0.866313,-0.493147
270000.0,2.0,9.0,10.8849,-0.461984,-0.0598259
270000.0,2.0,10.0,10.8055,0.40433,0.433321
270000.0,2.0,11.0,9.92058,0.866313,0.493147
270000.0,2.0,12.0,9.11513,0.461984,0.0598259
270000.0,2.0,13.0,9.19455,-0.40433,-0.433321
270000.0,2.0,14.0,10.0,8.56458e-17,-2.67643e-18
280000.0,1.0,1.0,0.178713,0.450013,0.874957
280000.0,1.0,2.0,0.936142,0.240401,0.256602
280000.0,1.0,3.0,0.75743,-0.209612,-0.618355
280000.0,1.0,4.0,-0.178713,-0.450013,-0.874957
280000.0,1.0,5.0,-0.936142,-0.240401,-0.256602
280000.0,1.0,6.0,-0.75743,0.209612,0.618355
280000.0,1.0,7.0,-1.55431e-16,1.55431e-16,0.0
280000.0,2.0,8.0,10.0254,-0.868295,-0.495399
280000.0,2.0,9.0,10.8548,-0.515253,-0.0624149
280000.0,2.0,10.0,10.8294,0.353042,0.432984
280000.0,2.0,11.0,9.97463,0.868295,0.495399
280000.0,2.0,12.0,9.14524,0.515253,0.0624149
280000.0,2.0,13.0,9.17061,-0.353042,-0.432984
280000.0,2.0,14.0,10.0,8.88178e-17,-2.77556e-18
290000.0,1.0,1.0,0.157481,0.480855,0.862542
290000.0,1.0,2.0,0.933035,0.20926,0.292671
290000.0,1.0,3.0,0.775554,-0.271595,-0.56987
290000.0,1.0,4.0,-0.157481,-0.480855,-0.862542
290000.0,1.0,5.0,-0.933035,-0.20926,-0.292671
290000.0,1.0,6.0,-0.775554,0.271595,0.56987
290000.0,1.0,7.0,-1.60982e-16,1.60982e-16,0.0
290000.0,2.0,8.0,9.97093,-0.867686,-0.496262
290000.0,2.0,9.0,10.8214,-0.566681,-0.064841
290000.0,2.0,10.0,10.8505,0.301005,0.431421
290000.0,2.0,11.0,10.0291,0.867686,0.496262
290000.0,2.0,12.0,9.17862,0.566681,0.064841
290000.0,2.0,13.0,9.14955,-0.301005,-0.431421
290000.0,2.0,14.0,10.0,9.19899e-17,-2.87468e-18
300000.0,1.0,1.0,0.13839,0.510886,0.848436
300000.0,1.0,2.0,0.926718,0.178887,0.330444
300000.0,1.0,3.0,0.788328,-0.331999,-0.517992
300000.0,1.0,4.0,-0.13839,-0.510886,-0.848436
300000.0,1.0,5.0,-0.926718,-0.178887,-0.330444
300000.0,1.0,6.0,-0.788328,0.331999,0.517992
300000.0,1.0,7.0,-1.66533e-16,1.66533e-16,0.0
300000.0,2.0,8.0,9.91621,-0.86443,-0.495722
300000.0,2.0,9.0,10.7849,-0.616028,-0.0670675
300000.0,2.0,10.0,10.8686,0.248402,0.428654
300000.0,2.0,11.0,10.0838,0.86443,0.495722
300000.0,2.0,12.0,9.21514,0.616028,0.0670675
300000.0,2.0,13.0,9.13135,-0.248402,-0.428654
300000.0,2.0,14.0,10.0,9.5162e-17,-2.97381e-18
310000.0,1.0,1.0,0.121416,0.539985,0.832871
310000.0,1.0,2.0,0.917037,0.149502,0.369718
310000.0,1.0,3.0,0.795621,-0.390483,-0.463153
310000.0,1.0,4.0,-0.121416,-0.539985,-0.832871
310000.0,1.0,5.0,-0.917037,-0.149502,-0.369718
310000.0,1.0,6.0,-0.795621,0.390483,0.463153
310000.0,1.0,7.0,-1.72085e-16,1.72085e-16,0.0
310000.0,2.0,8.0,9.86137,-0.858474,-0.493766
310000.0,2.0,9.0,10.7454,-0.663072,-0.0690584
310000.0,2.0,10.0,10.884,0.195402,0.424707
310000.0,2.0,11.0,10.1386,0.858474,0.493766
310000.0,2.0,12.0,9.25464,0.663072,0.0690584
310000.0,2.0,13.0,9.11601,-0.195402,-0.424707
310000.0,2.0,14.0,10.0,9.8334e-17,-3.07294e-18
320000.0,1.0,1.0,0.106514,0.568051,0.816072
320000.0,1.0,2.0,0.90386,0.121329,0.410264
320000.0,1.0,3.0,0.797345,-0.446722,-0.405808
320000.0,1.0,4.0,-0.106514,-0.568051,-0.816072
320000.0,1.0,5.0,-0.90386,-0.121329,-0.410264
320000.0,1.0,6.0,-0.797345,0.446722,0.405808
320000.0,1.0,7.0,-1.77636e-16,1.77636e-16,0.0
320000.0,2.0,8.0,9.80655,-0.849767,-0.490382
320000.0,2.0,9.0,10.7031,-0.7076,-0.0707789
320000.0,2.0,10.0,10.8965,0.142167,0.419603
320000.0,2.0,11.0,10.1934,0.849767,0.490382
320000.0,2.0,12.0,9.29694,0.7076,0.0707789
320000.0,2.0,13.0,9.10349,-0.142167,-0.419603
320000.0,2.0,14.0,10.0,1.01506e-16,-3.17207e-18
330000.0,1.0,1.0,0.0936178,0.594998,0.798257
