# ------------------------------ RUN SIMULATION ---------------------------------
timestep ${timestep}
timestep 1e-05
run ${runsteps}
run 100000000
WARNING: Bonds are defined but no bond style is set (src/force.cpp:205)
WARNING: Likewise 1-2 special neighbor interactions != 1.0 (src/force.cpp:207)
WARNING: Angles are defined but no angle style is set (src/force.cpp:210)
WARNING: Likewise 1-3 special neighbor interactions != 1.0 (src/force.cpp:212)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
Per MPI rank memory allocation (min/avg/max) = 23.71 | 23.71 | 23.71 Mbytes
Step f_hex_spring[1] f_hex_spring[2] f_hex_spring[3] f_hex_spring[4] Temp PotEng KinEng TotEng 
  100000 -0.011250284  0.053238466  0.020926048  0.058299251   0.97802959            0   0.31436665   0.31436665 
  110000 -0.011515508  0.054531669  0.021675439   0.05980079   0.95847972            0   0.30808277   0.30808277 
  120000 -0.011774233  0.055794097  0.022412598  0.061269392   0.93887685            0   0.30178184   0.30178184 
  130000 -0.012026313  0.057025038  0.023137108   0.06270417   0.91926618            0   0.29547841   0.29547841 
  140000 -0.012271607  0.058223797  0.023848561  0.064104264   0.89969198            0   0.28918671   0.28918671 
  150000 -0.012509975  0.059389697  0.024546555   0.06546884   0.88019842            0   0.28292092   0.28292092 
  160000 -0.012741283  0.060522081  0.025230696  0.066797086   0.86082952            0    0.2766952    0.2766952 
  170000 -0.012965401   0.06162031  0.025900599  0.068088216   0.84162898            0    0.2705236    0.2705236 
  180000 -0.013182201  0.062683763  0.026555884  0.069341471   0.82264014            0   0.26442005   0.26442005 
  190000 -0.013391562  0.063711841  0.027196183  0.070556112   0.80390586            0   0.25839831   0.25839831 
  200000 -0.013593366  0.064703963  0.027821134  0.071731429   0.78546843            0     0.252472     0.252472 
  210000 -0.013787499   0.06565957  0.028430384  0.072866734   0.76736946            0   0.24665447   0.24665447 
  220000  -0.01397385  0.066578122  0.029023589  0.073961365    0.7496498            0   0.24095886   0.24095886 
  230000 -0.014152315    0.0674591  0.029600415  0.075014684   0.73234944            0   0.23539804   0.23539804 
  240000 -0.014322794  0.068302009  0.030160536  0.076026079   0.71550744            0   0.22998453   0.22998453 
