# ------------------------------ RUN SIMULATION ---------------------------------
timestep ${timestep}
timestep 1e-05
run ${runsteps}
run 100000000
WARNING: Bonds are defined but no bond style is set (src/force.cpp:205)
WARNING: Likewise 1-2 special neighbor interactions != 1.0 (src/force.cpp:207)
WARNING: Angles are defined but no angle style is set (src/force.cpp:210)
WARNING: Likewise 1-3 special neighbor interactions != 1.0 (src/force.cpp:212)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
Per MPI rank memory allocation (min/avg/max) = 23.71 | 23.71 | 23.71 Mbytes
Step f_hex_spring[1] f_hex_spring[2] f_hex_spring[3] f_hex_spring[4] Temp PotEng KinEng TotEng 
  100000 -0.037966465 0.0075536682  0.015463659  0.041684951   0.52044313            0   0.16728529   0.16728529 
  110000 -0.037162704 0.0073760893  0.014969363  0.040737638   0.53077259            0   0.17060548   0.17060548 
  120000 -0.036341466 0.0071950415  0.014468028  0.039771782   0.54106031            0   0.17391224   0.17391224 
  130000  -0.03565737 0.0070283473  0.014074363  0.038973496   0.55024612            0   0.17686482   0.17686482 
  140000 -0.036193556 0.0070005611  0.014592252  0.039647385   0.54323663            0   0.17461177   0.17461177 
  150000  -0.03671272 0.0069694826  0.015103278  0.040305167   0.53627879            0   0.17237533   0.17237533 
  160000 -0.037214619 0.0069351265  0.015607202  0.040946411   0.52938569            0   0.17015969   0.17015969 
  170000 -0.037699015 0.0068975087  0.016103785  0.041570702   0.52257029            0   0.16796902   0.16796902 
  180000 -0.038165683 0.0068566472  0.016592795  0.042177646   0.51584542            0   0.16580746   0.16580746 
  190000 -0.038614401  0.006812561  0.017074002  0.042766862   0.50922371            0   0.16367905   0.16367905 
  200000 -0.039044959 0.0067652708  0.017547178  0.043337988   0.50271763            0   0.16158781   0.16158781 
  210000 -0.039457155 0.0067147991  0.018012103  0.043890676   0.49633942            0   0.15953767   0.15953767 
  220000 -0.039850794 0.0066611694  0.018468556  0.044424593   0.49010107            0   0.15753249   0.15753249 
  230000 -0.040225691  0.006604407  0.018916324  0.044939423   0.48401431            0   0.15557603   0.15557603 
  240000 -0.040581671 0.0065445386  0.019355196  0.045434861    0.4780906            0   0.15367198   0.15367198 
