# ------------------------------ RUN SIMULATION ---------------------------------
timestep ${timestep}
timestep 1e-05
run ${runsteps}
run 100000000
WARNING: Bonds are defined but no bond style is set (src/force.cpp:205)
WARNING: Likewise 1-2 special neighbor interactions != 1.0 (src/force.cpp:207)
WARNING: Angles are defined but no angle style is set (src/force.cpp:210)
WARNING: Likewise 1-3 special neighbor interactions != 1.0 (src/force.cpp:212)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
Per MPI rank memory allocation (min/avg/max) = 23.71 | 23.71 | 23.71 Mbytes
Step f_hex_spring[1] f_hex_spring[2] f_hex_spring[3] f_hex_spring[4] Temp PotEng KinEng TotEng 
  100000 -0.027857734   0.02026182 -0.0076745713  0.035291553    3.3996682            0    1.0927505    1.0927505 
  110000 -0.029868993  0.021225118 -0.0078302492  0.037469657    3.3752078            0    1.0848882    1.0848882 
  120000 -0.031868212  0.022179861 -0.0079827706  0.039639044    3.3493883            0    1.0765891    1.0765891 
  130000 -0.033854584  0.023125663 -0.008132074  0.041797844    3.3222526            0    1.0678669    1.0678669 
  140000  -0.03582731  0.024062142 -0.0082780994  0.043944394    3.2938445            0    1.0587357    1.0587357 
  150000 -0.037785593  0.024988922 -0.0084207877  0.046077184    3.2642098            0    1.0492103    1.0492103 
  160000 -0.039728644  0.025905628 -0.0085600816  0.048194831    3.2333961            0    1.0393059    1.0393059 
  170000  -0.04165568  0.026811892 -0.0086959248  0.050296047    3.2014533            0    1.0290386    1.0290386 
  180000 -0.043565924  0.027707347 -0.0088282625  0.052379624    3.1684328            0    1.0184248    1.0184248 
  190000 -0.045458606  0.028591633 -0.0089570415  0.054444421    3.1343878            0    1.0074818    1.0074818 
  200000 -0.047332964  0.029464394 -0.0090822098  0.056489349    3.0993733            0   0.99622713   0.99622713 
  210000 -0.049188241  0.030325277 -0.009203717  0.058513365    3.0634457            0   0.98467896   0.98467896 
  220000  -0.05102369  0.031173936 -0.0093215141  0.060515468    3.0266628            0   0.97285591   0.97285591 
  230000  -0.05283857  0.032010029 -0.0094355535  0.062494688    2.9890841            0   0.96077704   0.96077704 
  240000 -0.054632151  0.032833217 -0.0095457894   0.06445009    2.9507701            0   0.94846182   0.94846182 
