timestep,c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
360000.0,72.4048,-69.1797,23.1953,72.1301,-67.2862,24.981,-0.831452,0.166004,0.031038,0.0727657,0.558413,0.524979,0.291924,-0.251401,-0.279713,0.879397,0.346741,-0.0781556,-0.613456,0.705219,-0.220992,-0.396227,-0.155999,0.694925,0.124805,-0.704039,-0.553025,-1.28661,-0.425242,2.27562,-0.371849,-2.36794,6.0,3.0,3.0,6.0,3.0,3.0
370000.0,72.3212,-69.1616,23.1992,72.1378,-67.2318,25.0327,-0.838463,0.194918,0.0467162,0.0797762,0.529499,0.509301,0.285369,-0.274587,-0.277248,0.875386,0.364239,-0.0646645,-0.642045,0.671511,-0.246029,-0.414065,-0.139905,0.688394,0.117729,-0.688521,-0.634493,-1.33784,-0.371676,2.20074,-0.384153,-2.37438,6.0,3.0,3.0,6.0,3.0,3.0
380000.0,72.2372,-69.1409,23.2046,72.146,-67.1801,25.0829,-0.842617,0.219342,0.0615304,0.0839304,0.505075,0.494486,0.278067,-0.298371,-0.273508,0.871118,0.381027,-0.0510599,-0.66844,0.636709,-0.264937,-0.426575,-0.129013,0.688605,0.110922,-0.673211,-0.697018,-1.37317,-0.333553,2.14778,-0.388438,-2.37968,6.0,3.0,3.0,6.0,3.0,3.0
390000.0,72.1528,-69.1179,23.2115,72.1545,-67.1307,25.1317,-0.844685,0.239949,0.0752937,0.0859984,0.484468,0.480723,0.270157,-0.322504,-0.26882,0.866454,0.397268,-0.0371979,-0.69265,0.600858,-0.277937,-0.435037,-0.122162,0.692381,0.103438,-0.658356,-0.740611,-1.39725,-0.306946,2.10766,-0.387425,-2.38439,6.0,3.0,3.0,6.0,3.0,3.0
400000.0,72.0683,-69.093,23.2197,72.1632,-67.0831,25.1791,-0.845074,0.257029,0.0879833,0.086388,0.467388,0.468033,0.261793,-0.346765,-0.263459,0.861283,0.413045,-0.0230199,-0.714694,0.563982,-0.285495,-0.440145,-0.118343,0.699316,0.0951703,-0.644959,-0.766932,-1.41211,-0.288748,2.07964,-0.382076,-2.39152,6.0,3.0,3.0,6.0,3.0,3.0
410000.0,71.9838,-69.0666,23.2291,72.1718,-67.0371,25.2253,-0.844296,0.271555,0.0998711,0.08561,0.452862,0.456146,0.253091,-0.370985,-0.257665,0.855525,0.428453,-0.00848149,-0.734547,0.526115,-0.28907,-0.442826,-0.117511,0.708588,0.0849521,-0.631769,-0.781961,-1.41901,-0.279901,2.06166,-0.376101,-2.39714,6.0,3.0,3.0,6.0,3.0,3.0
420000.0,71.8995,-69.0388,23.2396,72.1802,-66.9925,25.2703,-0.842692,0.283777,0.110886,0.0840057,0.44064,0.445131,0.244142,-0.395036,-0.25164,0.849128,0.443573,0.0064302,-0.752154,0.487305,-0.289291,-0.443777,-0.118846,0.71948,0.0726075,-0.619114,-0.787463,-1.42019,-0.278027,2.05207,-0.370318,-2.40197,6.0,3.0,3.0,6.0,3.0,3.0
430000.0,71.8153,-69.0099,23.2512,72.1885,-66.9489,25.3143,-0.840537,0.293981,0.121007,0.0818506,0.430436,0.43501,0.235024,-0.418821,-0.245539,0.842059,0.458467,0.021702,-0.767455,0.447604,-0.286827,-0.443598,-0.121653,0.731315,0.0580949,-0.607287,-0.785342,-1.41756,-0.281103,2.04926,-0.365188,-2.40662,6.0,3.0,3.0,6.0,3.0,3.0
440000.0,71.7314,-68.98,23.2638,72.1966,-66.9063,25.3574,-0.838027,0.302337,0.130182,0.0793403,0.42208,0.425835,0.225806,-0.442272,-0.239478,0.834301,0.473178,0.0372999,-0.780393,0.407061,-0.28234,-0.442712,-0.125525,0.743807,0.0414631,-0.596547,-0.777697,-1.41223,-0.288205,2.05285,-0.360854,-2.41144,6.0,3.0,3.0,6.0,3.0,3.0
450000.0,71.6477,-68.9495,23.2772,72.2044,-66.8645,25.3995,-0.835322,0.308973,0.138376,0.0766357,0.415444,0.417641,0.216532,-0.465339,-0.233553,0.825849,0.487743,0.0531956,-0.790905,0.365713,-0.276413,-0.441416,-0.130139,0.756801,0.0227848,-0.587124,-0.766299,-1.40498,-0.298658,2.06282,-0.357455,-2.41669,6.0,3.0,3.0,6.0,3.0,3.0
460000.0,71.5643,-68.9183,23.2914,72.2119,-66.8232,25.4409,-0.832944,0.313907,0.145588,0.0742575,0.41051,0.410429,0.207257,-0.487995,-0.227811,0.816705,0.502195,0.0693385,-0.79892,0.323604,-0.26922,-0.440484,-0.134388,0.769999,0.00149914,-0.578995,-0.750306,-1.3999,-0.307192,2.07858,-0.357339,-2.42221,6.0,3.0,3.0,6.0,3.0,3.0
470000.0,71.4811,-68.8867,23.3063,72.2193,-66.7823,25.4816,-0.830558,0.317941,0.152349,0.0718713,0.406476,0.403668,0.198033,-0.51023,-0.222271,0.806873,0.516545,0.0856544,-0.804363,0.280793,-0.261115,-0.440027,-0.138589,0.782581,-0.021156,-0.572795,-0.731423,-1.3966,-0.315425,2.09803,-0.357312,-2.42954,6.0,3.0,3.0,6.0,3.0,3.0
480000.0,71.3982,-68.8547,23.3219,72.2263,-66.7419,25.5217,-0.828149,0.321374,0.158919,0.0694625,0.403043,0.397097,0.188909,-0.532049,-0.216965,0.796344,0.530767,0.102075,-0.807188,0.237307,-0.252228,-0.440157,-0.142778,0.794454,-0.0451445,-0.568523,-0.7102,-1.39527,-0.323593,2.12123,-0.357757,-2.43814,6.0,3.0,3.0,6.0,3.0,3.0
490000.0,71.3155,-68.8225,23.3381,72.2331,-66.7017,25.5611,-0.825854,0.324236,0.16503,0.067168,0.400181,0.390986,0.179901,-0.553448,-0.211909,0.785128,0.544846,0.118502,-0.807318,0.193231,-0.243238,-0.440397,-0.146864,0.804896,-0.0710829,-0.565678,-0.689164,-1.39367,-0.332557,2.14645,-0.361171,-2.44569,6.0,3.0,3.0,6.0,3.0,3.0
500000.0,71.233,-68.7899,23.3549,72.2397,-66.6618,25.5999,-0.82346,0.32692,0.171076,0.0647742,0.397497,0.384941,0.171023,-0.574423,-0.207116,0.773235,0.558743,0.134821,-0.804693,0.148657,-0.2339,-0.441076,-0.150831,0.813497,-0.0977444,-0.564797,-0.66725,-1.39324,-0.341739,2.17247,-0.364875,-2.45404,6.0,3.0,3.0,6.0,3.0,3.0
510000.0,71.1508,-68.7571,23.3723,72.2461,-66.6222,25.6381,-0.821298,0.328989,0.176429,0.0626117,0.395428,0.379588,0.162283,-0.594978,-0.202584,0.760674,0.572398,0.150912,-0.799273,0.103677,-0.225005,-0.442206,-0.154368,0.820165,-0.124975,-0.565873,-0.646756,-1.3941,-0.350111,2.19916,-0.369242,-2.46272,6.0,3.0,3.0,6.0,3.0,3.0
520000.0,71.0687,-68.7241,23.3902,72.2523,-66.5827,25.6758,-0.819369,0.330977,0.181657,0.0606825,0.39344,0.37436,0.153688,-0.615133,-0.198286,0.747445,0.585759,0.166643,-0.791015,0.0584179,-0.216213,-0.444341,-0.15737,0.824424,-0.152915,-0.568558,-0.62641,-1.39859,-0.356149,2.22541,-0.375728,-2.46971,6.0,3.0,3.0,6.0,3.0,3.0
530000.0,70.9869,-68.6909,23.4086,72.2582,-66.5435,25.713,-0.817277,0.333003,0.187019,0.0585912,0.391414,0.368998,0.145259,-0.634898,-0.194222,0.733541,0.598759,0.181886,-0.779895,0.0129936,-0.207153,-0.447147,-0.16019,0.826805,-0.180368,-0.573482,-0.605409,-1.40508,-0.361925,2.25234,-0.381693,-2.47792,6.0,3.0,3.0,6.0,3.0,3.0
540000.0,70.9053,-68.6575,23.4276,72.264,-66.5045,25.7496,-0.815047,0.335078,0.192458,0.056361,0.389339,0.363559,0.137012,-0.654287,-0.190389,0.71895,0.6113,0.196509,-0.765925,-0.0324973,-0.197995,-0.450738,-0.162727,0.827216,-0.206938,-0.580622,-0.584253,-1.41403,-0.366931,2.27945,-0.386721,-2.48737,6.0,3.0,3.0,6.0,3.0,3.0
550000.0,70.8239,-68.6239,23.4471,72.2695,-66.4656,25.7857,-0.812588,0.337448,0.198278,0.0539018,0.386969,0.357739,0.128966,-0.673303,-0.186795,0.703661,0.623306,0.210379,-0.749103,-0.077935,-0.188444,-0.454908,-0.165037,0.825536,-0.23302,-0.589735,-0.562102,-1.4246,-0.371746,2.30646,-0.393172,-2.49639,6.0,3.0,3.0,6.0,3.0,3.0
560000.0,70.7428,-68.59,23.4672,72.2748,-66.4271,25.8211,-0.809897,0.340165,0.204419,0.0512112,0.384252,0.351598,0.121143,-0.691944,-0.183448,0.687666,0.634703,0.22336,-0.729445,-0.123178,-0.178691,-0.459596,-0.167028,0.821451,-0.25819,-0.600654,-0.539502,-1.43665,-0.376094,2.33212,-0.400954,-2.5044,6.0,3.0,3.0,6.0,3.0,3.0
570000.0,70.6619,-68.5558,23.488,72.2797,-66.3888,25.856,-0.806986,0.343257,0.210756,0.0483002,0.38116,0.345261,0.113555,-0.710206,-0.180346,0.67096,0.64541,0.235306,-0.706988,-0.168062,-0.169024,-0.464643,-0.168609,0.814583,-0.281911,-0.613134,-0.517282,-1.44969,-0.379719,2.35482,-0.40966,-2.51078,6.0,3.0,3.0,6.0,3.0,3.0
580000.0,70.5814,-68.5213,23.5094,72.2844,-66.3508,25.8902,-0.803889,0.346702,0.217086,0.0452024,0.377715,0.338931,0.106206,-0.728078,-0.177473,0.653549,0.655342,0.246064,-0.68181,-0.212401,-0.159809,-0.469781,-0.169716,0.80458,-0.303538,-0.626876,-0.496501,-1.46293,-0.382467,2.37288,-0.418503,-2.515,6.0,3.0,3.0,6.0,3.0,3.0
590000.0,70.5012,-68.4865,23.5314,72.2888,-66.3133,25.9238,-0.800669,0.350407,0.22315,0.0419826,0.37401,0.332866,0.0990861,-0.74554,-0.174801,0.63545,0.664412,0.255476,-0.654031,-0.255992,-0.151434,-0.474664,-0.170337,0.791256,-0.322391,-0.641578,-0.478271,-1.47531,-0.384359,2.38496,-0.426402,-2.51679,6.0,3.0,3.0,6.0,3.0,3.0
600000.0,70.4213,-68.4513,23.554,72.2928,-66.276,25.9568,-0.797425,0.354205,0.228681,0.038739,0.370212,0.327335,0.0921714,-0.762565,-0.172289,0.616697,0.672535,0.263391,-0.623812,-0.29863,-0.144213,-0.478954,-0.170526,0.77474,-0.337875,-0.656996,-0.463465,-1.4858,-0.385605,2.39058,-0.432277,-2.51627,6.0,3.0,3.0,6.0,3.0,3.0
610000.0,70.3417,-68.4156,23.5771,72.2965,-66.2392,25.9893,-0.794278,0.357891,0.233471,0.0355913,0.366526,0.322546,0.0854282,-0.779122,-0.16989,0.597335,0.679634,0.269667,-0.591351,-0.34012,-0.138297,-0.482418,-0.170386,0.755534,-0.349611,-0.672993,-0.452453,-1.4937,-0.386526,2.3904,-0.435431,-2.51394,6.0,3.0,3.0,6.0,3.0,3.0
620000.0,70.2624,-68.3797,23.6007,72.2999,-66.2027,26.0213,-0.791342,0.36127,0.237422,0.032656,0.363147,0.318595,0.0788184,-0.795176,-0.167556,0.577415,0.68564,0.274186,-0.556859,-0.380299,-0.133631,-0.484997,-0.170036,0.734433,-0.357489,-0.689526,-0.445015,-1.49885,-0.387423,2.38601,-0.435805,-2.51057,6.0,3.0,3.0,6.0,3.0,3.0
630000.0,70.1834,-68.3434,23.6246,72.3031,-66.1666,26.053,-0.788839,0.364128,0.240437,0.0301526,0.360289,0.31558,0.0723077,-0.810697,-0.165245,0.556989,0.690499,0.276857,-0.520549,-0.419034,-0.130153,-0.486874,-0.169406,0.71241,-0.361662,-0.70666,-0.441167,-1.50202,-0.387421,2.3796,-0.433963,-2.50717,6.0,3.0,3.0,6.0,3.0,3.0
