# ------------------------------ RUN SIMULATION ---------------------------------
timestep ${timestep}
timestep 1e-05
run ${runsteps}
run 100000000
WARNING: Bonds are defined but no bond style is set (src/force.cpp:205)
WARNING: Likewise 1-2 special neighbor interactions != 1.0 (src/force.cpp:207)
WARNING: Angles are defined but no angle style is set (src/force.cpp:210)
WARNING: Likewise 1-3 special neighbor interactions != 1.0 (src/force.cpp:212)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
Per MPI rank memory allocation (min/avg/max) = 23.04 | 23.04 | 23.04 Mbytes
Step f_hex_spring[1] f_hex_spring[2] f_hex_spring[3] f_hex_spring[4] Temp PotEng KinEng TotEng 
  100000 -0.00055185511 -0.0025109193 -0.00045809536 0.0026113428    2.6201085  -0.86424693   0.84217773 -0.022069197 
  110000 -0.00043446868 -0.0026403379 -0.00053701493    0.0027292    2.1099392  -0.69579088   0.67819474 -0.017596136 
  120000 -0.00038103626 -0.0028329548 -0.0004751369 0.0028976847    2.1705789  -0.71440126   0.69768608 -0.016715181 
  130000 -0.00031371937 -0.0029491729 -0.00041978328 0.0029953729     1.771735   -0.5863742   0.56948624 -0.016887957 
  140000 -0.00022052226 -0.0029728209 -0.00040149491 0.0030079049    1.8162754  -0.60071335   0.58380282 -0.016910537 
  150000 -0.00010212282 -0.0029236003 -0.00040909144 0.0029538489    1.8927496  -0.62403214   0.60838381 -0.015648328 
  160000 4.8868482e-05 -0.0029072211 -0.0003829246 0.0029327383    1.8625311  -0.61661274   0.59867072  -0.01794202 
  170000 0.00021605541 -0.0029706685 -0.00028460301 0.0029920813    1.9335754  -0.63838841   0.62150637 -0.016882039 
  180000 0.00038602969 -0.0030252547 -0.00016920839 0.0030544748    1.7136803  -0.56782106    0.5508258 -0.016995258 
  190000 0.00054475713 -0.003049499 -6.9169405e-05 0.0030985463    1.4911723  -0.49521652   0.47930539 -0.015911138 
  200000 0.00067443896 -0.0030610713 1.0744635e-05 0.0031345081    1.4168706  -0.47023562    0.4554227 -0.014812921 
  210000 0.00077892442 -0.0030482448 7.0389752e-05 0.0031469786    1.4263141  -0.47329452   0.45845809 -0.014836431 
