timestep,c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
11040000.0,22.3424,94.3047,-6.03063,22.6644,95.0597,-7.67036,-0.253243,1.15364,-0.148647,0.768133,0.738694,-0.53498,0.769559,-0.480258,0.330612,-0.260437,-0.000363576,-0.245825,-0.89197,0.379419,0.561394,-0.62022,-0.407906,0.641885,-0.560899,0.589415,3.13656,-1.70129,-2.45936,1.84048,-1.48164,2.17105,3.0,3.0,6.0,3.0,3.0,6.0
11050000.0,22.3166,94.4071,-6.03035,22.7417,95.1466,-7.73901,-0.240813,0.96097,0.0448554,0.755702,0.931363,-0.728483,0.751347,-0.496233,0.340178,-0.271125,0.0610821,-0.227084,-0.8895,0.39178,0.116563,-0.153563,-0.404966,0.824151,-1.07257,0.493432,1.12668,-0.391179,-1.83383,2.62662,-3.40927,1.00188,3.0,3.0,6.0,3.0,3.0,6.0
11060000.0,22.2965,94.5034,-6.03244,22.8133,95.2396,-7.80528,-0.16034,0.968949,-0.0918546,0.67523,0.923383,-0.591772,0.735468,-0.510231,0.352192,-0.273335,0.128236,-0.213876,-0.88368,0.396133,0.0864829,-0.332061,-0.431539,0.631102,-1.06839,0.391745,1.01202,-0.9559,-1.86355,2.13363,-3.37289,0.643948,3.0,3.0,6.0,3.0,3.0,6.0
11070000.0,22.2842,94.601,-6.04788,22.8771,95.3312,-7.8582,-0.0874602,0.982574,-0.21171,0.60235,0.909758,-0.471917,0.715179,-0.522031,0.371571,-0.279174,0.189028,-0.208196,-0.874191,0.39587,0.0750417,-0.506572,-0.460741,0.463455,-1.04639,0.298238,1.00946,-1.50887,-1.92356,1.6917,-3.26956,0.382585,3.0,3.0,6.0,3.0,3.0,6.0
11080000.0,22.2788,94.6997,-6.07397,22.934,95.4216,-7.90048,-0.0211453,0.992642,-0.307464,0.536035,0.899691,-0.376163,0.690538,-0.531896,0.396957,-0.287522,0.24487,-0.208784,-0.861932,0.391817,0.0529778,-0.646176,-0.497614,0.335563,-1.04657,0.213531,0.978968,-1.96271,-1.99164,1.36357,-3.24208,0.157492,3.0,3.0,6.0,3.0,3.0,6.0
11090000.0,22.28,94.7995,-6.1091,22.9842,95.5112,-7.93371,0.0481151,1.00145,-0.394664,0.466775,0.890883,-0.288963,0.661375,-0.539889,0.427571,-0.29713,0.297238,-0.214925,-0.84725,0.384219,0.0211435,-0.775179,-0.546357,0.229595,-1.06673,0.129486,0.919908,-2.39187,-2.08141,1.09762,-3.28319,-0.058334,3.0,3.0,6.0,3.0,3.0,6.0
11100000.0,22.2888,94.9,-6.15302,23.0269,95.5998,-7.95815,0.13082,1.00955,-0.485442,0.38407,0.88278,-0.198185,0.626893,-0.545771,0.463453,-0.307164,0.34715,-0.226597,-0.830114,0.372896,-0.0230574,-0.914564,-0.61399,0.131318,-1.11138,0.0360486,0.82067,-2.86096,-2.21265,0.85141,-3.40612,-0.294649,3.0,3.0,6.0,3.0,3.0,6.0
11110000.0,22.3073,95.0014,-6.2068,23.06,95.6877,-7.97274,0.245291,1.01736,-0.59473,0.269599,0.874975,-0.0888972,0.585419,-0.548943,0.505503,-0.31688,0.395592,-0.244691,-0.810008,0.357101,-0.0876512,-1.09128,-0.717686,0.0281667,-1.20102,-0.0796061,0.653768,-3.45329,-2.4341,0.585846,-3.67305,-0.587505,3.0,3.0,6.0,3.0,3.0,6.0
11120000.0,22.3395,95.1037,-6.273,23.0792,95.7747,-7.9749,0.396633,1.03315,-0.730006,0.118257,0.859179,0.0463787,0.53392,-0.548619,0.555375,-0.324817,0.44445,-0.270674,-0.785244,0.335547,-0.172206,-1.27431,-0.8939,-0.0546281,-1.36669,-0.175385,0.408766,-4.07881,-2.84944,0.378869,-4.17831,-0.808993,3.0,3.0,6.0,3.0,3.0,6.0
11130000.0,22.3634,95.2168,-6.34404,23.1068,95.8508,-7.97222,-0.178868,1.33191,-0.608754,0.693758,0.560423,-0.0748727,0.486982,-0.554769,0.592051,-0.323351,0.495407,-0.279399,-0.757395,0.32072,0.306558,0.0191167,-0.457744,0.635564,-0.618298,0.783428,1.82143,-0.27232,-1.45984,2.96509,-1.97496,1.94838,3.0,3.0,6.0,3.0,3.0,6.0
11140000.0,22.324,95.3583,-6.40409,23.1977,95.8985,-7.98053,-0.443796,1.41358,-0.63985,0.958686,0.47875,-0.0437775,0.488872,-0.577318,0.569781,-0.321026,0.527607,-0.232095,-0.746939,0.331429,0.506971,0.496122,0.100385,0.709311,-0.0820079,0.763889,2.31462,1.19407,0.177462,3.29125,-0.242309,1.87732,3.0,3.0,6.0,3.0,3.0,6.0
11150000.0,22.2839,95.4978,-6.47408,23.2893,95.9482,-7.9789,-0.342288,1.38599,-0.760926,0.857177,0.506344,0.0772991,0.497649,-0.59419,0.543086,-0.32302,0.548545,-0.192081,-0.740781,0.336819,0.417477,0.384595,0.123294,0.622122,-0.122158,0.562257,1.90833,0.923971,0.226957,2.97801,-0.266247,1.30398,3.0,3.0,6.0,3.0,3.0,6.0
11160000.0,22.2574,95.6367,-6.5561,23.3673,95.9986,-7.96525,-0.183416,1.39345,-0.877978,0.698305,0.49888,0.194351,0.502108,-0.607411,0.523067,-0.324559,0.571087,-0.156813,-0.731579,0.33773,0.317092,0.246788,-0.00325991,0.648509,-0.274429,0.554556,1.54712,0.539811,-0.166669,3.08136,-0.634725,1.30352,3.0,3.0,6.0,3.0,3.0,6.0
11170000.0,22.2479,95.7767,-6.64949,23.4283,96.0478,-7.94022,-0.0049292,1.40593,-0.988157,0.519819,0.486406,0.30453,0.499781,-0.619575,0.511773,-0.323164,0.599863,-0.121186,-0.715704,0.336521,0.214285,0.130176,-0.183838,0.71481,-0.460462,0.621833,1.20117,0.200048,-0.715159,3.30086,-1.09816,1.55683,3.0,3.0,6.0,3.0,3.0,6.0
11180000.0,22.254,95.9167,-6.75136,23.4737,96.097,-7.90671,0.0717859,1.37586,-1.00778,0.443104,0.516476,0.324152,0.49235,-0.631773,0.506703,-0.318916,0.634494,-0.0869226,-0.692357,0.33242,0.227241,0.125193,-0.15534,0.660495,-0.636731,0.42642,1.24476,0.171939,-0.642744,2.96435,-1.59375,1.09062,3.0,3.0,6.0,3.0,3.0,6.0
11190000.0,22.2434,96.0477,-6.83916,23.5357,96.1552,-7.88727,-0.254071,1.26376,-0.774749,0.768961,0.628575,0.0911221,0.501381,-0.639512,0.481485,-0.328351,0.663288,-0.0883593,-0.675511,0.309719,0.611493,0.379131,0.700003,0.263061,-0.66673,-0.682217,2.42732,0.949206,1.8894,1.15164,-1.88907,-2.08648,3.0,3.0,6.0,3.0,3.0,6.0
11200000.0,22.2224,96.1739,-6.91775,23.6082,96.2183,-7.87704,-0.12719,1.26374,-0.816086,0.64208,0.628591,0.132459,0.522934,-0.641267,0.439647,-0.349323,0.687732,-0.114941,-0.662877,0.272777,0.601396,0.354352,0.694868,0.278909,-0.810749,-0.695965,2.40052,0.932653,1.84197,1.15939,-2.35847,-2.09704,3.0,3.0,6.0,3.0,3.0,6.0
11210000.0,22.2198,96.3004,-7.00314,23.6623,96.281,-7.86002,0.0752807,1.26688,-0.891821,0.439609,0.625447,0.208194,0.540432,-0.643021,0.400312,-0.366343,0.7174,-0.138833,-0.640731,0.23564,0.553954,0.379325,0.576517,0.324877,-1.02618,-0.574991,2.25456,1.06003,1.45997,1.31884,-3.02254,-1.70125,3.0,3.0,6.0,3.0,3.0,6.0
11220000.0,22.238,96.4274,-7.09611,23.6956,96.3433,-7.83541,0.290125,1.27281,-0.965956,0.224764,0.619521,0.282329,0.556115,-0.64617,0.360878,-0.378111,0.753055,-0.160197,-0.606763,0.197696,0.541656,0.47204,0.545405,0.358318,-1.27835,-0.50608,2.19385,1.38683,1.34629,1.43889,-3.79657,-1.44915,3.0,3.0,6.0,3.0,3.0,6.0
