timestep,c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
120000.0,-30.9374,-49.6684,-88.4906,-30.4146,-51.461,-88.4261,0.175417,0.0699483,-0.493333,0.704978,0.611376,-0.340948,-0.208658,-0.239226,-0.0170675,0.948125,-0.48695,-0.487188,0.144538,0.710378,-0.29986,0.24802,0.314388,-0.253327,-0.553336,0.562899,-0.873875,0.921453,0.867821,-1.40965,-2.82836,3.69882,3.0,6.0,3.0,3.0,6.0,3.0
130000.0,-30.9191,-49.6691,-88.537,-30.3448,-51.3921,-88.4632,0.1857,-0.0694122,-0.441615,0.694695,0.750737,-0.392665,-0.222476,-0.230862,0.00350473,0.947204,-0.488472,-0.518346,0.155875,0.684409,-0.430978,0.242076,0.267917,-0.295338,-0.624352,0.490444,-1.27467,0.897449,0.723351,-1.58031,-2.9966,3.43843,3.0,6.0,3.0,3.0,6.0,3.0
140000.0,-30.9027,-49.6745,-88.5835,-30.2732,-51.3185,-88.5002,0.122109,0.0209715,-0.525846,0.758285,0.660353,-0.308435,-0.243767,-0.221924,0.024606,0.943781,-0.484708,-0.550173,0.160295,0.660813,-0.605254,0.250145,0.261899,0.167017,-0.585209,0.510534,-1.80476,0.907171,0.701793,-0.119654,-2.67989,3.10893,3.0,6.0,3.0,3.0,6.0,3.0
150000.0,-30.8969,-49.6611,-88.6457,-30.1909,-51.2638,-88.5213,0.00589789,0.196379,-0.695393,0.874497,0.484946,-0.138888,-0.272303,-0.212571,0.0462887,0.937295,-0.454672,-0.583731,0.152021,0.655302,-0.716319,0.211794,0.196008,0.813793,-0.390949,0.611067,-2.14419,0.774692,0.500872,2.02957,-1.84392,2.79371,3.0,6.0,3.0,3.0,6.0,3.0
160000.0,-30.8979,-49.6461,-88.7161,-30.1019,-51.2107,-88.5344,-0.0149258,0.0773294,-0.694127,0.89532,0.603995,-0.140154,-0.304365,-0.204876,0.0613639,0.928236,-0.411107,-0.614078,0.139086,0.659207,-0.707782,0.0928605,0.0192168,0.817682,-0.295338,0.583096,-2.12153,0.414129,-0.0414575,2.12815,-1.51582,2.46957,3.0,6.0,3.0,3.0,6.0,3.0
170000.0,-30.8993,-49.6469,-88.7841,-30.0125,-51.1418,-88.5498,-0.0135249,-0.0887232,-0.673907,0.893919,0.770048,-0.160374,-0.334872,-0.200702,0.0635496,0.918445,-0.370816,-0.638131,0.130153,0.662076,-0.539364,-0.0781348,-0.226396,0.638585,-0.17689,0.565443,-1.61409,-0.0604915,-0.824326,1.64343,-1.15611,2.29101,3.0,6.0,3.0,3.0,6.0,3.0
180000.0,-30.901,-49.6634,-88.8522,-29.9228,-51.0571,-88.5652,-0.0194612,-0.246284,-0.686423,0.899856,0.927609,-0.147858,-0.357172,-0.201321,0.046971,0.910874,-0.334448,-0.654809,0.130244,0.665136,-0.250343,-0.291234,-0.535165,0.456372,-0.00232333,0.594515,-0.728644,-0.589111,-1.86286,1.17309,-0.556648,2.23927,3.0,6.0,3.0,3.0,6.0,3.0
190000.0,-30.9009,-49.6968,-88.9207,-29.8348,-50.9557,-88.5801,0.0487116,-0.40638,-0.693595,0.831683,1.0877,-0.140686,-0.370748,-0.2064,0.0118592,0.90543,-0.301152,-0.664777,0.138778,0.669417,-0.0264233,-0.430095,-0.706239,0.331981,0.151837,0.65351,-0.0151717,-0.937172,-2.44818,0.870803,0.000597819,2.30325,3.0,6.0,3.0,3.0,6.0,3.0
200000.0,-30.8827,-49.7348,-88.9982,-29.765,-50.8495,-88.586,0.33286,-0.298006,-0.877259,0.547535,0.979331,0.0429782,-0.367187,-0.211157,-0.0187391,0.905668,-0.25849,-0.667413,0.163677,0.678935,0.460278,-0.128778,-0.190054,0.228708,0.588345,1.18625,1.44771,-0.128179,-0.802677,0.623776,1.35232,3.84793,3.0,6.0,3.0,3.0,6.0,3.0
210000.0,-30.8406,-49.7551,-89.0878,-29.719,-50.7611,-88.5798,0.478911,-0.141023,-0.868675,0.401484,0.822348,0.0343943,-0.335547,-0.211921,-0.0223436,0.917604,-0.209217,-0.659665,0.218413,0.688016,0.823054,0.0602612,0.277789,-0.324295,0.660804,1.38571,2.4851,0.248113,0.780611,-0.95447,1.3687,4.58982,3.0,6.0,3.0,3.0,6.0,3.0
220000.0,-30.7891,-49.7676,-89.1687,-29.6824,-50.6804,-88.5824,0.546119,-0.0959261,-0.754474,0.334275,0.777251,-0.0798066,-0.293809,-0.213952,-0.0103161,0.931555,-0.175059,-0.646084,0.284881,0.686129,0.722198,0.122127,0.594709,-0.553958,0.509012,1.23769,2.11562,0.0754966,1.97508,-1.53018,0.906325,4.19943,3.0,6.0,3.0,3.0,6.0,3.0
230000.0,-30.7318,-49.7702,-89.2412,-29.6518,-50.6097,-88.5932,0.607214,0.0344823,-0.702182,0.27318,0.646842,-0.132099,-0.259058,-0.215771,0.0266003,0.941076,-0.149226,-0.631504,0.34603,0.677641,0.360537,0.29707,1.08329,-0.521793,0.41037,1.12381,1.03317,0.212854,3.64154,-1.33123,0.633426,3.90509,3.0,6.0,3.0,3.0,6.0,3.0
240000.0,-30.6658,-49.7672,-89.3077,-29.6297,-50.5446,-88.6102,0.719957,-0.00308222,-0.617327,0.160438,0.684407,-0.216954,-0.23481,-0.215361,0.083298,0.944217,-0.123758,-0.616825,0.401205,0.665767,0.129262,0.32865,1.18963,-0.461508,0.375654,1.10407,0.436583,0.225012,3.98529,-1.03072,0.526604,3.92397,3.0,6.0,3.0,3.0,6.0,3.0
250000.0,-30.5874,-49.7735,-89.3641,-29.62,-50.4701,-88.6372,0.836013,-0.119892,-0.516761,0.0443817,0.801216,-0.31752,-0.217471,-0.21395,0.140609,0.941892,-0.0968385,-0.601821,0.452587,0.650845,0.000476733,0.304088,1.13533,-0.38716,0.334078,1.07056,0.140709,0.210387,3.78684,-0.673465,0.411973,3.90442,3.0,6.0,3.0,3.0,6.0,3.0
260000.0,-30.5077,-49.7865,-89.4155,-29.6118,-50.389,-88.6692,0.686857,-0.108024,-0.543684,0.193537,0.789349,-0.290597,-0.208555,-0.210962,0.205563,0.9326,-0.073599,-0.592315,0.488139,0.636762,-0.394177,0.344305,1.54872,-0.0123544,0.0788096,0.476856,-0.885571,0.200105,5.12437,0.401379,-0.184078,1.98183,3.0,6.0,3.0,3.0,6.0,3.0
270000.0,-30.4473,-49.798,-89.4696,-29.5841,-50.3093,-88.6986,0.608085,-0.171867,-0.481944,0.27231,0.853191,-0.352337,-0.213884,-0.207135,0.29747,0.907116,-0.065176,-0.599144,0.486006,0.632911,-0.725718,0.276148,1.87834,0.315325,-0.125636,-0.0878456,-1.59395,-0.117363,6.29605,1.22984,-0.65126,0.08786,3.0,6.0,3.0,3.0,6.0,3.0
280000.0,-30.3752,-49.8265,-89.505,-29.5682,-50.2127,-88.7466,0.856521,-0.40629,-0.211985,0.0238734,1.08761,-0.622296,-0.223702,-0.204399,0.389012,0.86997,-0.0620692,-0.612007,0.469978,0.633022,-0.735209,0.184156,1.78043,0.407463,-0.167956,-0.202862,-1.44036,-0.228287,6.05801,1.48915,-0.786814,-0.272549,3.0,6.0,3.0,3.0,6.0,3.0
290000.0,-30.2855,-49.8708,-89.5222,-29.5698,-50.1003,-88.8128,0.668452,-0.288014,-0.40206,0.211942,0.969339,-0.432221,-0.240138,-0.208313,0.461982,0.827956,-0.0488522,-0.620387,0.457113,0.635438,-0.561539,-0.606227,0.883182,0.0875621,0.57914,0.773574,-0.836153,-2.40284,3.40252,0.571738,1.39451,2.69448,3.0,6.0,3.0,3.0,6.0,3.0
300000.0,-30.2572,-49.8738,-89.6066,-29.5101,-50.0291,-88.8118,0.160373,0.0523872,-1.00126,0.720021,0.628937,0.166977,-0.256297,-0.243119,0.456999,0.816307,0.00148636,-0.577083,0.534643,0.617358,0.358774,-0.523444,-0.00197311,-1.13852,0.618671,1.95239,1.92976,-2.18956,0.873832,-3.05289,1.62131,6.19431,3.0,6.0,3.0,3.0,6.0,3.0
310000.0,-30.2452,-49.8687,-89.7062,-29.434,-49.9661,-88.7957,0.0719535,0.03859,-0.975504,0.808441,0.642735,0.141223,-0.241947,-0.260246,0.465648,0.810497,0.016085,-0.540509,0.612542,0.576527,0.190627,0.137554,0.725497,-0.961047,-0.287047,1.16787,1.55002,-0.286112,3.16347,-2.60597,-0.956534,3.75012,3.0,6.0,3.0,3.0,6.0,3.0
320000.0,-30.234,-49.8685,-89.795,-29.3572,-49.8982,-88.7904,0.193546,-0.0363241,-0.775606,0.686848,0.717649,-0.0586749,-0.21989,-0.26497,0.501582,0.793634,0.00309861,-0.525626,0.661876,0.534442,0.138328,0.255912,0.924214,-0.793494,-0.554502,0.842277,1.55643,0.0957023,3.80528,-2.19292,-1.69618,2.70958,3.0,6.0,3.0,3.0,6.0,3.0
330000.0,-30.2036,-49.8752,-89.8601,-29.2996,-49.8234,-88.8087,0.415375,-0.0907692,-0.528863,0.465019,0.772094,-0.305418,-0.192595,-0.2681,0.53637,0.776748,-0.0162722,-0.513822,0.703851,0.49022,0.279619,0.326976,0.825128,-0.822257,-0.63926,0.838224,2.09526,0.377786,3.48535,-2.32228,-1.91964,2.67331,3.0,6.0,3.0,3.0,6.0,3.0
340000.0,-30.1525,-49.8855,-89.9028,-29.2626,-49.7449,-88.8494,0.583976,-0.108237,-0.358808,0.296418,0.789562,-0.475473,-0.159818,-0.270705,0.565164,0.762736,-0.0379268,-0.499933,0.743835,0.441971,0.327622,0.319312,0.772627,-0.820522,-0.603882,0.832751,2.33213,0.418494,3.27428,-2.32628,-1.78775,2.66796,3.0,6.0,3.0,3.0,6.0,3.0
350000.0,-30.0965,-49.8946,-89.9484,-29.2305,-49.6677,-88.8872,0.502778,-0.0683713,-0.617085,0.377616,0.749696,-0.217196,-0.143132,-0.278786,0.597502,0.738094,-0.0425887,-0.480001,0.77601,0.406932,-0.208189,-0.354042,1.04183,-0.530782,0.296164,0.615604,0.547343,-1.42005,3.92084,-1.18827,1.03079,2.38015,3.0,6.0,3.0,3.0,6.0,3.0
360000.0,-30.044,-49.9002,-90.0131,-29.195,-49.5939,-88.906,0.591188,-0.0437026,-0.599418,0.289206,0.725027,-0.234862,-0.154946,-0.295352,0.636977,0.694996,-0.0182395,-0.451952,0.799021,0.396197,-0.325435,-0.550173,1.05161,-0.463434,0.593248,0.562163,0.0742637,-1.83646,3.93776,-0.848246,2.02371,2.33406,3.0,6.0,3.0,3.0,6.0,3.0
370000.0,-29.9754,-49.9024,-90.0627,-29.1756,-49.5237,-88.9398,0.781925,0.00562038,-0.388385,0.0984694,0.675704,-0.445896,-0.165338,-0.311601,0.669719,0.653487,0.00792453,-0.420659,0.822075,0.383634,-0.190616,-0.448334,0.896747,-0.55036,0.522335,0.660079,0.453322,-1.40909,3.53115,-1.10526,1.8682,2.56727,3.0,6.0,3.0,3.0,6.0,3.0
380000.0,-29.8895,-49.8987,-90.0911,-29.1735,-49.4592,-88.9948,0.910038,0.0667913,-0.187919,-0.0296438,0.614533,-0.646361,-0.170051,-0.326748,0.696086,0.616265,0.0305612,-0.387362,0.845948,0.365223,-0.139682,-0.376356,0.891278,-0.55289,0.391893,0.663213,0.651435,-1.0905,3.6263,-1.20662,1.48084,2.43567,3.0,6.0,3.0,3.0,6.0,3.0
390000.0,-29.8026,-49.8907,-90.104,-29.1723,-49.3991,-89.0654,0.799313,0.0864017,-0.0803549,0.0810813,0.594923,-0.753926,-0.173139,-0.338657,0.730561,0.567111,0.0421341,-0.366104,0.861615,0.349017,-0.437761,-0.439284,1.43719,-0.165462,0.0150758,0.266335,0.0226752,-1.0786,5.60969,-0.377007,0.137422,0.912564,3.0,6.0,3.0,3.0,6.0,3.0
400000.0,-29.7219,-49.8788,-90.1035,-29.165,-49.3429,-89.1492,0.869407,0.172608,0.113804,0.0109871,0.508717,-0.948085,-0.177892,-0.345475,0.778205,0.493355,0.0404693,-0.36595,0.864305,0.342667,-0.576491,-0.511413,1.69078,0.049687,-0.0994633,0.0223659,-0.387222,-0.962965,6.5567,0.139668,-0.3059,0.0579632,3.0,6.0,3.0,3.0,6.0,3.0
410000.0,-29.6237,-49.8549,-90.0804,-29.1752,-49.2986,-89.2558,1.08444,0.273154,0.307983,-0.204043,0.408171,-1.14226,-0.181936,-0.346429,0.82294,0.411892,0.0382451,-0.373442,0.861333,0.342322,-0.738726,-0.347247,1.63367,0.303428,-0.15582,-0.0707893,-1.18543,-0.256054,6.24587,1.03655,-0.36806,-0.086334,3.0,6.0,3.0,3.0,6.0,3.0
420000.0,-29.5263,-49.8586,-90.0772,-29.1845,-49.2268,-89.3424,0.748382,-0.487273,-0.387158,0.132013,1.1686,-0.447123,-0.167681,-0.322272,0.855371,0.369275,0.0234993,-0.403399,0.861675,0.306975,-0.158476,0.664824,0.0787525,0.130831,-1.19522,1.2985,0.0203634,2.48638,0.875493,1.0085,-3.03926,4.66077,3.0,6.0,3.0,3.0,6.0,3.0
430000.0,-29.4576,-49.9222,-90.1329,-29.1651,-49.095,-89.3701,0.712284,-0.661013,-0.598633,0.168111,1.34234,-0.235647,-0.151978,-0.330625,0.852667,0.374898,0.0138665,-0.399125,0.886569,0.233458,0.49416,-0.140553,0.117218,-0.506982,-0.315242,1.15622,1.92766,-0.00832862,0.911639,-0.99198,-0.233348,4.34139,3.0,6.0,3.0,3.0,6.0,3.0
440000.0,-29.3777,-49.9792,-90.183,-29.1571,-48.9699,-89.4034,0.887725,-0.459209,-0.382595,-0.00733069,1.14053,-0.451686,-0.149412,-0.358924,0.844236,0.368939,0.0221016,-0.377626,0.906809,0.186032,0.591309,-0.253536,0.109444,-0.4625,-0.0379364,0.907517,2.18256,-0.38809,0.89591,-0.935182,0.710881,3.58692,3.0,6.0,3.0,3.0,6.0,3.0
450000.0,-29.2814,-50.0134,-90.2092,-29.1652,-48.8676,-89.4607,1.0268,-0.228638,-0.149884,-0.146402,0.909962,-0.684397,-0.146019,-0.391005,0.830803,0.368185,0.0344909,-0.356735,0.921805,0.147738,0.728781,-0.191868,-0.0375476,-0.395195,0.0440311,0.802768,2.56404,-0.254436,0.462134,-0.799524,1.04444,3.25001,3.0,6.0,3.0,3.0,6.0,3.0
460000.0,-29.1763,-50.0286,-90.2178,-29.1823,-48.7843,-89.5355,1.03282,-0.119709,-0.0739041,-0.15243,0.801034,-0.760377,-0.140787,-0.423367,0.814307,0.371272,0.0480933,-0.339744,0.932295,0.114399,0.58904,-0.184607,0.0544863,-0.211024,0.034706,0.720531,2.14822,-0.266628,0.78681,-0.321363,1.0456,2.95039,3.0,6.0,3.0,3.0,6.0,3.0
470000.0,-29.0847,-50.0478,-90.2346,-29.1859,-48.6969,-89.6021,0.800914,-0.258472,-0.248346,0.0794805,0.939797,-0.585935,-0.140118,-0.440107,0.81403,0.352176,0.0574858,-0.337345,0.93635,0.078369,-0.0941118,-0.390991,0.651231,0.160022,-0.155046,0.782522,0.184797,-0.794562,2.79989,0.702246,0.445045,3.09325,3.0,6.0,3.0,3.0,6.0,3.0
480000.0,-29.0085,-50.0692,-90.2562,-29.1741,-48.6074,-89.6639,0.748647,-0.130021,-0.147799,0.131748,0.811345,-0.686482,-0.143781,-0.447631,0.825579,0.312046,0.0632832,-0.346607,0.935112,0.037742,-0.0434659,-0.437206,0.717454,0.291535,-0.184596,0.783773,0.334583,-0.824991,3.14947,1.01126,0.349869,3.11956,3.0,6.0,3.0,3.0,6.0,3.0
490000.0,-28.9334,-50.0708,-90.2616,-29.1611,-48.5377,-89.742,0.754307,0.103208,0.0427082,0.126088,0.578117,-0.876989,-0.144192,-0.462607,0.829797,0.27684,0.0687427,-0.360009,0.930409,-0.00276409,0.265304,-0.357341,0.571568,0.391894,-0.178152,0.766356,1.20801,-0.542786,2.78602,1.22878,0.352454,3.10159,3.0,6.0,3.0,3.0,6.0,3.0
500000.0,-28.8578,-50.0484,-90.2481,-29.1486,-48.4919,-89.839,0.757014,0.339838,0.214668,0.123381,0.341486,-1.04895,-0.139847,-0.487798,0.824079,0.251773,0.0745617,-0.378219,0.92175,-0.0420414,0.558057,-0.292566,0.439511,0.50722,-0.121505,0.714676,2.02804,-0.372901,2.42943,1.49597,0.500219,3.00042,3.0,6.0,3.0,3.0,6.0,3.0
510000.0,-28.779,-50.0097,-90.2339,-29.1394,-48.4625,-89.9366,0.854361,0.362416,-0.0796597,0.026033,0.318908,-0.754621,-0.142859,-0.515851,0.815061,0.221731,0.0879221,-0.39206,0.913325,-0.0663,0.11087,-0.966491,0.646394,-0.0575224,0.435301,0.23152,0.493895,-2.6211,2.6205,-0.245989,2.26831,1.71894,3.0,6.0,3.0,3.0,6.0,3.0
520000.0,-28.6887,-49.975,-90.2592,-29.1417,-48.4291,-89.9947,0.908316,0.382029,-0.311794,-0.0279219,0.299296,-0.522487,-0.177946,-0.52541,0.817299,0.155891,0.119473,-0.378694,0.9162,-0.0538034,-0.37942,-1.38537,0.766882,-0.391005,0.697468,-0.00132158,-1.11338,-4.00965,2.63604,-1.18506,3.14419,1.0469,3.0,6.0,3.0,3.0,6.0,3.0
530000.0,-28.6037,-49.932,-90.2917,-29.1387,-48.4039,-90.0457,0.771174,0.462149,-0.354259,0.109221,0.219175,-0.480022,-0.21419,-0.519216,0.822993,0.0849647,0.147865,-0.36468,0.918085,-0.0475809,-0.724225,-1.20238,0.788543,-0.232791,0.342528,0.320926,-2.22858,-3.30491,2.96888,-0.669832,2.04416,1.91553,3.0,6.0,3.0,3.0,6.0,3.0
540000.0,-28.5348,-49.8816,-90.3286,-29.1195,-48.3862,-90.0921,0.619089,0.567667,-0.357293,0.261305,0.113657,-0.476988,-0.241982,-0.495718,0.833994,0.0127632,0.164427,-0.354691,0.918052,-0.0658629,-0.905908,-1.06073,0.842642,-0.050402,0.048257,0.590944,-2.95445,-2.63191,3.42992,-0.156786,1.10691,2.64808,3.0,6.0,3.0,3.0,6.0,3.0
550000.0,-28.4779,-49.816,-90.3591,-29.0884,-48.3836,-90.1451,0.526093,0.740228,-0.245153,0.354302,-0.0589032,-0.589128,-0.262824,-0.470644,0.840248,-0.0583141,0.176445,-0.351639,0.914524,-0.0941454,-0.738996,-0.963574,0.859797,0.146115,0.0232255,0.651228,-2.60946,-2.26554,3.44328,0.373324,1.06304,2.86787,3.0,6.0,3.0,3.0,6.0,3.0
560000.0,-28.4265,-49.7398,-90.3784,-29.0517,-48.3917,-90.2092,0.527081,0.727112,-0.15089,0.353313,-0.0457874,-0.683391,-0.279239,-0.44795,0.841158,-0.11756,0.188133,-0.355976,0.905518,-0.133884,-0.66424,-0.707402,0.458177,0.390049,-0.122482,1.08624,-2.27329,-1.76454,1.80542,0.966456,0.966467,4.56326,3.0,6.0,3.0,3.0,6.0,3.0
570000.0,-28.3716,-49.6722,-90.3897,-29.0186,-48.3912,-90.2814,0.545262,0.680702,-0.0687353,0.335132,0.000622198,-0.765546,-0.294575,-0.418252,0.847049,-0.144221,0.198583,-0.364073,0.886303,-0.206112,-0.631297,-0.394337,-0.104321,0.654734,-0.293041,1.62054,-1.90093,-1.17428,-0.30402,1.40558,0.76553,6.70184,3.0,6.0,3.0,3.0,6.0,3.0
580000.0,-28.3204,-49.597,-90.3941,-28.9818,-48.3982,-90.3604,0.491581,0.808499,-0.0561709,0.388814,-0.127175,-0.77811,-0.305825,-0.388928,0.856248,-0.148477,0.205895,-0.372629,0.855673,-0.294242,-0.499493,-0.0981153,-0.344511,0.646016,-0.492965,1.79281,-1.47419,-0.32659,-1.06192,1.03098,-0.0561614,7.34452,3.0,6.0,3.0,3.0,6.0,3.0
590000.0,-28.2628,-49.5291,-90.4175,-28.9513,-48.398,-90.4204,0.739348,0.408927,-0.516606,0.141046,0.272397,-0.317675,-0.310072,-0.369248,0.864317,-0.143065,0.202571,-0.345337,0.833496,-0.380777,-0.112621,-0.177411,0.105464,-0.842366,-1.07824,1.32289,-0.32333,-0.553174,0.299625,-3.82468,-1.99835,5.88273,3.0,6.0,3.0,3.0,6.0,3.0
600000.0,-28.1816,-49.4967,-90.4831,-28.9444,-48.3623,-90.4382,0.779928,0.3924,-0.667564,0.100466,0.288925,-0.166716,-0.318291,-0.376106,0.853733,-0.168447,0.198621,-0.25678,0.844756,-0.425442,0.160287,-0.458613,0.598129,-1.43871,-1.04378,0.872804,0.587339,-1.50925,1.68631,-5.95417,-1.7872,4.21939,3.0,6.0,3.0,3.0,6.0,3.0
610000.0,-28.1151,-49.4423,-90.543,-28.9229,-48.3485,-90.4617,0.539731,0.695922,-0.528346,0.340663,-0.0145974,-0.305935,-0.327264,-0.391341,0.836734,-0.199066,0.197247,-0.170934,0.847042,-0.463029,0.288545,-0.407783,0.615297,-1.17712,-0.86991,1.05024,1.03854,-1.40365,1.69196,-5.45402,-1.23468,4.41706,3.0,6.0,3.0,3.0,6.0,3.0
620000.0,-28.074,-49.3588,-90.5898,-28.876,-48.3639,-90.4984,0.30116,0.94762,-0.417714,0.579234,-0.266295,-0.416567,-0.334222,-0.412378,0.816287,-0.227852,0.197892,-0.0954324,0.834596,-0.505154,0.388391,-0.432071,0.732962,-0.986156,-0.650502,1.14791,1.37883,-1.47966,2.02702,-5.13307,-0.678692,4.41362,3.0,6.0,3.0,3.0,6.0,3.0
