# ------------------------------ RUN SIMULATION ---------------------------------
timestep ${timestep}
timestep 1e-05
run ${runsteps}
run 1000000
WARNING: Bonds are defined but no bond style is set (src/force.cpp:205)
WARNING: Likewise 1-2 special neighbor interactions != 1.0 (src/force.cpp:207)
WARNING: Angles are defined but no angle style is set (src/force.cpp:210)
WARNING: Likewise 1-3 special neighbor interactions != 1.0 (src/force.cpp:212)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
WARNING: More than one fix rigid (src/RIGID/fix_rigid_small.cpp:561)
Per MPI rank memory allocation (min/avg/max) = 24.53 | 24.53 | 24.53 Mbytes
Step f_hex_spring[1] f_hex_spring[2] f_hex_spring[3] f_hex_spring[4] Temp PotEng KinEng TotEng 
  100000  0.086349768  0.092171076  -0.11344808   0.16977119    1.5504192            0   0.49834903   0.49834903 
  101000  0.087232766  0.091697408  -0.11340574   0.16993773    1.5503158            0   0.49831578   0.49831578 
  102000  0.088117129  0.091222632  -0.11336303   0.17010989    1.5502087            0   0.49828136   0.49828136 
  103000  0.089002855  0.090746665  -0.11331986   0.17028757    1.5500981            0    0.4982458    0.4982458 
  104000   0.08988994  0.090269426  -0.11327616    0.1704707    1.5499839            0   0.49820911   0.49820911 
  105000  0.090778379  0.089790832  -0.11323186    0.1706592    1.5498663            0    0.4981713    0.4981713 
  106000   0.09166816  0.089310801  -0.11318689   0.17085299    1.5497452            0   0.49813239   0.49813239 
  107000   0.09255927  0.088829247  -0.11314117   0.17105198    1.5496208            0   0.49809239   0.49809239 
  108000  0.093451693  0.088346088  -0.11309462   0.17125608     1.549493            0   0.49805131   0.49805131 
  109000  0.094345408  0.087861239  -0.11304716    0.1714652    1.5493619            0   0.49800917   0.49800917 
  110000  0.095240393  0.087374616  -0.11299872   0.17167925    1.5492275            0   0.49796599   0.49796599 
  111000  0.096136621  0.086886135   -0.1129492   0.17189814    1.5490899            0   0.49792177   0.49792177 
  112000  0.097034061   0.08639571  -0.11289853   0.17212177    1.5489492            0   0.49787653   0.49787653 
  113000  0.097932682  0.085903258  -0.11284661   0.17235004    1.5488054            0    0.4978303    0.4978303 
  114000  0.098832445  0.085408693  -0.11279337   0.17258285    1.5486585            0   0.49778308   0.49778308 
