timestep,body_id,id,x,y,z
8000.0,2.0,14.0,-0.98631,15.2041,11.3919
9000.0,1.0,1.0,-1.98166,12.0567,11.3702
9000.0,1.0,2.0,-1.53268,12.55,12.1153
9000.0,1.0,3.0,-0.766431,12.1308,12.6022
9000.0,1.0,4.0,-0.449157,11.2183,12.3441
9000.0,1.0,5.0,-0.898133,10.725,11.599
9000.0,1.0,6.0,-1.66438,11.1442,11.1121
9000.0,1.0,7.0,-1.21541,11.6375,11.8572
9000.0,2.0,8.0,-0.321367,14.6201,11.8552
9000.0,2.0,9.0,-0.943595,15.1923,12.3895
9000.0,2.0,10.0,-1.61063,15.7746,11.9248
9000.0,2.0,11.0,-1.65545,15.7848,10.9259
9000.0,2.0,12.0,-1.03322,15.2126,10.3916
9000.0,2.0,13.0,-0.366178,14.6303,10.8563
9000.0,2.0,14.0,-0.988406,15.2024,11.3906
10000.0,1.0,1.0,-1.98258,12.06,11.3739
10000.0,1.0,2.0,-1.53141,12.5493,12.1202
10000.0,1.0,3.0,-0.766024,12.1261,12.605
10000.0,1.0,4.0,-0.451812,11.2134,12.3435
10000.0,1.0,5.0,-0.902985,10.7241,11.5972
10000.0,1.0,6.0,-1.66837,11.1474,11.1124
10000.0,1.0,7.0,-1.2172,11.6367,11.8587
10000.0,2.0,8.0,-0.327679,14.6141,11.8544
10000.0,2.0,9.0,-0.949024,15.1877,12.3882
10000.0,2.0,10.0,-1.61185,15.7743,11.923
10000.0,2.0,11.0,-1.65333,15.7875,10.9239
10000.0,2.0,12.0,-1.03198,15.2139,10.3901
10000.0,2.0,13.0,-0.369158,14.6272,10.8554
10000.0,2.0,14.0,-0.990503,15.2008,11.3892
11000.0,1.0,1.0,-1.98349,12.0633,11.3776
11000.0,1.0,2.0,-1.53013,12.5486,12.1251
11000.0,1.0,3.0,-0.765626,12.1213,12.6078
11000.0,1.0,4.0,-0.454484,11.2086,12.3429
11000.0,1.0,5.0,-0.907843,10.7233,11.5953
11000.0,1.0,6.0,-1.67234,11.1506,11.1126
11000.0,1.0,7.0,-1.21899,11.6359,11.8602
11000.0,2.0,8.0,-0.334013,14.6081,11.8536
11000.0,2.0,9.0,-0.954469,15.183,12.3869
11000.0,2.0,10.0,-1.61306,15.774,11.9212
11000.0,2.0,11.0,-1.65119,15.7901,10.922
11000.0,2.0,12.0,-1.03073,15.2151,10.3887
11000.0,2.0,13.0,-0.372144,14.6241,10.8545
11000.0,2.0,14.0,-0.9926,15.1991,11.3878
12000.0,1.0,1.0,-1.98437,12.0665,11.3812
12000.0,1.0,2.0,-1.52884,12.5479,12.1301
12000.0,1.0,3.0,-0.765237,12.1166,12.6106
12000.0,1.0,4.0,-0.457171,11.2039,12.3422
12000.0,1.0,5.0,-0.912707,10.7224,11.5934
12000.0,1.0,6.0,-1.67631,11.1538,11.1129
12000.0,1.0,7.0,-1.22077,11.6352,11.8617
12000.0,2.0,8.0,-0.340369,14.6021,11.8527
12000.0,2.0,9.0,-0.959931,15.1784,12.3856
12000.0,2.0,10.0,-1.61426,15.7737,11.9193
12000.0,2.0,11.0,-1.64903,15.7927,10.9201
12000.0,2.0,12.0,-1.02947,15.2164,10.3872
12000.0,2.0,13.0,-0.375137,14.6211,10.8535
12000.0,2.0,14.0,-0.994698,15.1974,11.3864
13000.0,1.0,1.0,-1.98525,12.0698,11.3849
13000.0,1.0,2.0,-1.52754,12.5472,12.135
13000.0,1.0,3.0,-0.764858,12.1119,12.6133
13000.0,1.0,4.0,-0.459874,11.1991,12.3416
13000.0,1.0,5.0,-0.917576,10.7217,11.5915
13000.0,1.0,6.0,-1.68026,11.157,11.1132
13000.0,1.0,7.0,-1.22256,11.6344,11.8633
13000.0,2.0,8.0,-0.346747,14.5961,11.8519
13000.0,2.0,9.0,-0.965408,15.1738,12.3843
13000.0,2.0,10.0,-1.61546,15.7734,11.9175
13000.0,2.0,11.0,-1.64685,15.7953,10.9182
13000.0,2.0,12.0,-1.02819,15.2176,10.3858
13000.0,2.0,13.0,-0.378136,14.618,10.8526
13000.0,2.0,14.0,-0.996797,15.1957,11.3851
14000.0,1.0,1.0,-1.9861,12.073,11.3886
14000.0,1.0,2.0,-1.52624,12.5465,12.1399
14000.0,1.0,3.0,-0.764488,12.1071,12.616
14000.0,1.0,4.0,-0.462593,11.1943,12.3409
14000.0,1.0,5.0,-0.922451,10.7209,11.5897
14000.0,1.0,6.0,-1.6842,11.1602,11.1135
14000.0,1.0,7.0,-1.22435,11.6337,11.8648
14000.0,2.0,8.0,-0.353146,14.5901,11.8509
14000.0,2.0,9.0,-0.970901,15.1691,12.383
14000.0,2.0,10.0,-1.61665,15.773,11.9157
14000.0,2.0,11.0,-1.64465,15.7978,10.9164
14000.0,2.0,12.0,-1.02689,15.2188,10.3844
14000.0,2.0,13.0,-0.381142,14.6149,10.8516
14000.0,2.0,14.0,-0.998897,15.194,11.3837
15000.0,1.0,1.0,-1.98694,12.0763,11.3923
15000.0,1.0,2.0,-1.52493,12.5457,12.1448
15000.0,1.0,3.0,-0.764128,12.1024,12.6187
15000.0,1.0,4.0,-0.465328,11.1896,12.3402
15000.0,1.0,5.0,-0.927331,10.7202,11.5878
15000.0,1.0,6.0,-1.68814,11.1635,11.1138
15000.0,1.0,7.0,-1.22613,11.633,11.8663
15000.0,2.0,8.0,-0.359566,14.5841,11.85
15000.0,2.0,9.0,-0.976409,15.1645,12.3816
15000.0,2.0,10.0,-1.61784,15.7727,11.9139
15000.0,2.0,11.0,-1.64243,15.8004,10.9146
15000.0,2.0,12.0,-1.02559,15.2199,10.383
15000.0,2.0,13.0,-0.384154,14.6118,10.8507
15000.0,2.0,14.0,-1.001,15.1922,11.3823
16000.0,1.0,1.0,-1.98776,12.0796,11.3961
16000.0,1.0,2.0,-1.52362,12.545,12.1497
16000.0,1.0,3.0,-0.763778,12.0977,12.6214
16000.0,1.0,4.0,-0.468078,11.1849,12.3396
16000.0,1.0,5.0,-0.932217,10.7195,11.5859
16000.0,1.0,6.0,-1.69206,11.1668,11.1142
16000.0,1.0,7.0,-1.22792,11.6322,11.8678
16000.0,2.0,8.0,-0.366007,14.5781,11.8491
16000.0,2.0,9.0,-0.981933,15.1599,12.3802
16000.0,2.0,10.0,-1.61902,15.7723,11.9121
16000.0,2.0,11.0,-1.64019,15.8028,10.9128
16000.0,2.0,12.0,-1.02426,15.2211,10.3816
16000.0,2.0,13.0,-0.387172,14.6087,10.8497
16000.0,2.0,14.0,-1.0031,15.1905,11.3809
17000.0,1.0,1.0,-1.98856,12.0828,11.3998
17000.0,1.0,2.0,-1.52229,12.5442,12.1546
17000.0,1.0,3.0,-0.763438,12.0929,12.6241
17000.0,1.0,4.0,-0.470845,11.1802,12.3389
17000.0,1.0,5.0,-0.937108,10.7188,11.5841
17000.0,1.0,6.0,-1.69596,11.1701,11.1145
17000.0,1.0,7.0,-1.2297,11.6315,11.8693
17000.0,2.0,8.0,-0.372469,14.5722,11.8481
17000.0,2.0,9.0,-0.987472,15.1553,12.3789
17000.0,2.0,10.0,-1.6202,15.7719,11.9103
17000.0,2.0,11.0,-1.63793,15.8053,10.9111
17000.0,2.0,12.0,-1.02293,15.2222,10.3803
17000.0,2.0,13.0,-0.390196,14.6056,10.8488
17000.0,2.0,14.0,-1.0052,15.1887,11.3796
18000.0,1.0,1.0,-1.98934,12.0861,11.4035
18000.0,1.0,2.0,-1.52096,12.5435,12.1594
18000.0,1.0,3.0,-0.763107,12.0882,12.6268
18000.0,1.0,4.0,-0.473627,11.1756,12.3382
18000.0,1.0,5.0,-0.942005,10.7182,11.5822
18000.0,1.0,6.0,-1.69986,11.1735,11.1149
18000.0,1.0,7.0,-1.23148,11.6308,11.8708
18000.0,2.0,8.0,-0.378952,14.5662,11.8471
18000.0,2.0,9.0,-0.993027,15.1507,12.3774
18000.0,2.0,10.0,-1.62138,15.7714,11.9086
18000.0,2.0,11.0,-1.63565,15.8077,10.9093
18000.0,2.0,12.0,-1.02158,15.2232,10.379
18000.0,2.0,13.0,-0.393227,14.6025,10.8478
18000.0,2.0,14.0,-1.0073,15.187,11.3782
19000.0,1.0,1.0,-1.99011,12.0894,11.4073
19000.0,1.0,2.0,-1.51963,12.5427,12.1643
19000.0,1.0,3.0,-0.762786,12.0835,12.6294
19000.0,1.0,4.0,-0.476425,11.1709,12.3374
19000.0,1.0,5.0,-0.946906,10.7176,11.5804
19000.0,1.0,6.0,-1.70375,11.1768,11.1153
19000.0,1.0,7.0,-1.23327,11.6301,11.8723
19000.0,2.0,8.0,-0.385455,14.5603,11.846
19000.0,2.0,9.0,-0.998597,15.1461,12.376
19000.0,2.0,10.0,-1.62255,15.771,11.9068
19000.0,2.0,11.0,-1.63336,15.8101,10.9076
19000.0,2.0,12.0,-1.02021,15.2243,10.3777
19000.0,2.0,13.0,-0.396263,14.5994,10.8469
19000.0,2.0,14.0,-1.00941,15.1852,11.3768
20000.0,1.0,1.0,-1.99086,12.0926,11.411
20000.0,1.0,2.0,-1.51829,12.5419,12.1692
20000.0,1.0,3.0,-0.762475,12.0787,12.632
20000.0,1.0,4.0,-0.479239,11.1663,12.3367
20000.0,1.0,5.0,-0.951813,10.717,11.5785
20000.0,1.0,6.0,-1.70762,11.1802,11.1157
20000.0,1.0,7.0,-1.23505,11.6295,11.8739
20000.0,2.0,8.0,-0.391978,14.5543,11.845
20000.0,2.0,9.0,-1.00418,15.1415,12.3746
20000.0,2.0,10.0,-1.62371,15.7706,11.9051
20000.0,2.0,11.0,-1.63104,15.8125,10.906
20000.0,2.0,12.0,-1.01884,15.2253,10.3764
20000.0,2.0,13.0,-0.399306,14.5963,10.8459
20000.0,2.0,14.0,-1.01151,15.1834,11.3755
21000.0,1.0,1.0,-1.99159,12.0959,11.4148
21000.0,1.0,2.0,-1.51694,12.5411,12.174
21000.0,1.0,3.0,-0.762174,12.074,12.6346
21000.0,1.0,4.0,-0.482068,11.1617,12.336
21000.0,1.0,5.0,-0.956725,10.7165,11.5767
21000.0,1.0,6.0,-1.71149,11.1836,11.1161
21000.0,1.0,7.0,-1.23683,11.6288,11.8754
21000.0,2.0,8.0,-0.398521,14.5484,11.8439
21000.0,2.0,9.0,-1.00978,15.1369,12.3731
21000.0,2.0,10.0,-1.62487,15.7701,11.9033
21000.0,2.0,11.0,-1.62871,15.8148,10.9043
21000.0,2.0,12.0,-1.01745,15.2263,10.3751
21000.0,2.0,13.0,-0.402354,14.5931,10.8449
21000.0,2.0,14.0,-1.01361,15.1816,11.3741
22000.0,1.0,1.0,-1.99231,12.0992,11.4185
22000.0,1.0,2.0,-1.51558,12.5403,12.1789
22000.0,1.0,3.0,-0.761883,12.0693,12.6372
22000.0,1.0,4.0,-0.484913,11.1571,12.3352
22000.0,1.0,5.0,-0.961642,10.716,11.5749
22000.0,1.0,6.0,-1.71534,11.187,11.1165
22000.0,1.0,7.0,-1.23861,11.6281,11.8769
22000.0,2.0,8.0,-0.405084,14.5425,11.8428
22000.0,2.0,9.0,-1.01539,15.1323,12.3716
22000.0,2.0,10.0,-1.62603,15.7696,11.9016
22000.0,2.0,11.0,-1.62635,15.8171,10.9027
22000.0,2.0,12.0,-1.01604,15.2273,10.3739
22000.0,2.0,13.0,-0.405408,14.59,10.8439
22000.0,2.0,14.0,-1.01572,15.1798,11.3727
23000.0,1.0,1.0,-1.99301,12.1025,11.4223
23000.0,1.0,2.0,-1.51422,12.5395,12.1837
23000.0,1.0,3.0,-0.761602,12.0646,12.6398
23000.0,1.0,4.0,-0.487774,11.1526,12.3344
23000.0,1.0,5.0,-0.966564,10.7155,11.573
23000.0,1.0,6.0,-1.71918,11.1904,11.117
23000.0,1.0,7.0,-1.24039,11.6275,11.8784
23000.0,2.0,8.0,-0.411667,14.5366,11.8417
23000.0,2.0,9.0,-1.02102,15.1277,12.3701
23000.0,2.0,10.0,-1.62718,15.7691,11.8998
23000.0,2.0,11.0,-1.62398,15.8194,10.9011
23000.0,2.0,12.0,-1.01463,15.2283,10.3727
23000.0,2.0,13.0,-0.408469,14.5869,10.8429
23000.0,2.0,14.0,-1.01782,15.178,11.3714
24000.0,1.0,1.0,-1.99369,12.1057,11.4261
24000.0,1.0,2.0,-1.51285,12.5387,12.1885
24000.0,1.0,3.0,-0.761332,12.0599,12.6423
24000.0,1.0,4.0,-0.490651,11.148,12.3337
24000.0,1.0,5.0,-0.97149,10.715,11.5712
24000.0,1.0,6.0,-1.72301,11.1939,11.1174
24000.0,1.0,7.0,-1.24217,11.6269,11.8799
24000.0,2.0,8.0,-0.41827,14.5307,11.8405
24000.0,2.0,9.0,-1.02667,15.1231,12.3686
24000.0,2.0,10.0,-1.62833,15.7686,11.8981
24000.0,2.0,11.0,-1.62159,15.8216,10.8995
24000.0,2.0,12.0,-1.0132,15.2292,10.3715
24000.0,2.0,13.0,-0.411534,14.5837,10.8419
24000.0,2.0,14.0,-1.01993,15.1761,11.37
25000.0,1.0,1.0,-1.99436,12.109,11.4299
25000.0,1.0,2.0,-1.51148,12.5379,12.1934
25000.0,1.0,3.0,-0.761071,12.0551,12.6449
25000.0,1.0,4.0,-0.493543,11.1435,12.3329
25000.0,1.0,5.0,-0.976422,10.7146,11.5694
25000.0,1.0,6.0,-1.72683,11.1974,11.1179
25000.0,1.0,7.0,-1.24395,11.6263,11.8814
25000.0,2.0,8.0,-0.424891,14.5248,11.8393
25000.0,2.0,9.0,-1.03232,15.1185,12.3671
25000.0,2.0,10.0,-1.62947,15.768,11.8964
25000.0,2.0,11.0,-1.61919,15.8238,10.898
25000.0,2.0,12.0,-1.01175,15.2301,10.3703
25000.0,2.0,13.0,-0.414606,14.5806,10.8409
25000.0,2.0,14.0,-1.02204,15.1743,11.3687
26000.0,1.0,1.0,-1.995,12.1123,11.4337
26000.0,1.0,2.0,-1.5101,12.5371,12.1982
26000.0,1.0,3.0,-0.76082,12.0504,12.6474
26000.0,1.0,4.0,-0.496451,11.139,12.3321
26000.0,1.0,5.0,-0.981359,10.7142,11.5676
26000.0,1.0,6.0,-1.73063,11.2009,11.1184
26000.0,1.0,7.0,-1.24573,11.6256,11.8829
26000.0,2.0,8.0,-0.431532,14.5189,11.8381
26000.0,2.0,9.0,-1.038,15.1139,12.3655
26000.0,2.0,10.0,-1.63061,15.7675,11.8947
26000.0,2.0,11.0,-1.61676,15.826,10.8965
26000.0,2.0,12.0,-1.0103,15.231,10.3691
26000.0,2.0,13.0,-0.417683,14.5774,10.8399
26000.0,2.0,14.0,-1.02415,15.1725,11.3673
27000.0,1.0,1.0,-1.99563,12.1156,11.4375
27000.0,1.0,2.0,-1.50871,12.5362,12.203
27000.0,1.0,3.0,-0.76058,12.0457,12.6499
27000.0,1.0,4.0,-0.499375,11.1345,12.3313
27000.0,1.0,5.0,-0.9863,10.7139,11.5658
27000.0,1.0,6.0,-1.73443,11.2044,11.1189
27000.0,1.0,7.0,-1.2475,11.6251,11.8844
27000.0,2.0,8.0,-0.438191,14.513,11.8369
27000.0,2.0,9.0,-1.04368,15.1094,12.3639
27000.0,2.0,10.0,-1.63174,15.7669,11.893
27000.0,2.0,11.0,-1.61432,15.8282,10.895
27000.0,2.0,12.0,-1.00883,15.2318,10.368
27000.0,2.0,13.0,-0.420766,14.5743,10.8389
27000.0,2.0,14.0,-1.02626,15.1706,11.366
28000.0,1.0,1.0,-1.99625,12.1189,11.4413
28000.0,1.0,2.0,-1.50732,12.5354,12.2078
28000.0,1.0,3.0,-0.76035,12.041,12.6523
28000.0,1.0,4.0,-0.502314,11.1301,12.3304
28000.0,1.0,5.0,-0.991246,10.7135,11.564
28000.0,1.0,6.0,-1.73821,11.2079,11.1194
28000.0,1.0,7.0,-1.24928,11.6245,11.8859
28000.0,2.0,8.0,-0.44487,14.5072,11.8356
28000.0,2.0,9.0,-1.04938,15.1048,12.3623
28000.0,2.0,10.0,-1.63288,15.7663,11.8913
28000.0,2.0,11.0,-1.61186,15.8303,10.8936
28000.0,2.0,12.0,-1.00735,15.2326,10.3669
28000.0,2.0,13.0,-0.423854,14.5711,10.8379
28000.0,2.0,14.0,-1.02836,15.1687,11.3646
29000.0,1.0,1.0,-1.99685,12.1221,11.4452
29000.0,1.0,2.0,-1.50592,12.5345,12.2126
29000.0,1.0,3.0,-0.76013,12.0363,12.6548
29000.0,1.0,4.0,-0.505269,11.1256,12.3296
29000.0,1.0,5.0,-0.996196,10.7132,11.5622
29000.0,1.0,6.0,-1.74198,11.2115,11.12
29000.0,1.0,7.0,-1.25106,11.6239,11.8874
29000.0,2.0,8.0,-0.451566,14.5013,11.8344
29000.0,2.0,9.0,-1.05509,15.1002,12.3607
29000.0,2.0,10.0,-1.634,15.7657,11.8896
29000.0,2.0,11.0,-1.60938,15.8324,10.8922
29000.0,2.0,12.0,-1.00586,15.2334,10.3658
29000.0,2.0,13.0,-0.426948,14.5679,10.8369
29000.0,2.0,14.0,-1.03047,15.1668,11.3633
30000.0,1.0,1.0,-1.99743,12.1254,11.449
30000.0,1.0,2.0,-1.50451,12.5337,12.2174
30000.0,1.0,3.0,-0.75992,12.0316,12.6572
30000.0,1.0,4.0,-0.508239,11.1212,12.3287
30000.0,1.0,5.0,-1.00115,10.713,11.5604
30000.0,1.0,6.0,-1.74574,11.2151,11.1205
30000.0,1.0,7.0,-1.25283,11.6233,11.8889
30000.0,2.0,8.0,-0.458282,14.4955,11.8331
30000.0,2.0,9.0,-1.06082,15.0956,12.3591
30000.0,2.0,10.0,-1.63512,15.7651,11.888
30000.0,2.0,11.0,-1.60689,15.8344,10.8908
30000.0,2.0,12.0,-1.00435,15.2342,10.3647
30000.0,2.0,13.0,-0.430047,14.5647,10.8359
30000.0,2.0,14.0,-1.03259,15.1649,11.3619
31000.0,1.0,1.0,-1.99799,12.1287,11.4529
31000.0,1.0,2.0,-1.5031,12.5328,12.2221
31000.0,1.0,3.0,-0.759721,12.0269,12.6596
31000.0,1.0,4.0,-0.511225,11.1168,12.3279
31000.0,1.0,5.0,-1.00611,10.7127,11.5586
31000.0,1.0,6.0,-1.74949,11.2187,11.1211
31000.0,1.0,7.0,-1.25461,11.6228,11.8904
31000.0,2.0,8.0,-0.465015,14.4896,11.8317
31000.0,2.0,9.0,-1.06656,15.0911,12.3575
31000.0,2.0,10.0,-1.63624,15.7645,11.8863
31000.0,2.0,11.0,-1.60438,15.8364,10.8894
31000.0,2.0,12.0,-1.00283,15.2349,10.3637
31000.0,2.0,13.0,-0.433151,14.5616,10.8348
31000.0,2.0,14.0,-1.0347,15.163,11.3606
32000.0,1.0,1.0,-1.99853,12.132,11.4567
32000.0,1.0,2.0,-1.50169,12.5319,12.2269
32000.0,1.0,3.0,-0.759532,12.0222,12.662
32000.0,1.0,4.0,-0.514227,11.1125,12.327
32000.0,1.0,5.0,-1.01107,10.7125,11.5568
32000.0,1.0,6.0,-1.75323,11.2223,11.1217
32000.0,1.0,7.0,-1.25638,11.6222,11.8919
32000.0,2.0,8.0,-0.471766,14.4838,11.8304
32000.0,2.0,9.0,-1.07231,15.0865,12.3558
32000.0,2.0,10.0,-1.63736,15.7638,11.8846
32000.0,2.0,11.0,-1.60185,15.8384,10.8881
32000.0,2.0,12.0,-1.0013,15.2357,10.3626
32000.0,2.0,13.0,-0.436261,14.5584,10.8338
32000.0,2.0,14.0,-1.03681,15.1611,11.3592
33000.0,1.0,1.0,-1.99906,12.1353,11.4606
33000.0,1.0,2.0,-1.50026,12.5311,12.2316
33000.0,1.0,3.0,-0.759354,12.0175,12.6644
33000.0,1.0,4.0,-0.517244,11.1081,12.3261
33000.0,1.0,5.0,-1.01604,10.7123,11.5551
33000.0,1.0,6.0,-1.75695,11.2259,11.1223
33000.0,1.0,7.0,-1.25815,11.6217,11.8934
33000.0,2.0,8.0,-0.478535,14.478,11.829
33000.0,2.0,9.0,-1.07808,15.082,12.3541
33000.0,2.0,10.0,-1.63847,15.7632,11.883
33000.0,2.0,11.0,-1.59931,15.8403,10.8867
33000.0,2.0,12.0,-0.999763,15.2364,10.3616
33000.0,2.0,13.0,-0.439376,14.5552,10.8328
33000.0,2.0,14.0,-1.03892,15.1592,11.3579
34000.0,1.0,1.0,-1.99958,12.1386,11.4644
34000.0,1.0,2.0,-1.49884,12.5302,12.2364
34000.0,1.0,3.0,-0.759186,12.0128,12.6668
34000.0,1.0,4.0,-0.520276,11.1038,12.3252
34000.0,1.0,5.0,-1.02102,10.7122,11.5533
34000.0,1.0,6.0,-1.76067,11.2296,11.1229
34000.0,1.0,7.0,-1.25993,11.6212,11.8948
34000.0,2.0,8.0,-0.485321,14.4722,11.8276
34000.0,2.0,9.0,-1.08386,15.0774,12.3524
